U07;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9006578;Chief of Army;ウラジミール・ラクサ;44;NS;Elastic Defence Doctrine;high;M30017;x
9006579;Chief of Navy;エドガー・アンジェリ;43;NS;Open Seas Doctrine;high;M30019;x
9006580;Chief of Navy;ニコラ・スタインフル;44;NS;Decisive Naval Battle Doctrine;high;M30062;x
9006581;Chief of Air Force;アダルベルト・ロガルジャ;43;NS;Army Aviation Doctrine;high;M30006;x
9006582;Chief of Air Force;フリードリヒ・ナヴラチル;45;PA;Vertical Envelopment Doctrine;high;M30020;x
9006583;Head of State;ミルティン・ネディッチ;36;FA;Resigned Generalissimo;high;L46026;x
9006584;Head of Government;ドラギサ・ツヴェトコヴィッチ;36;FA;Corporate Suit;high;M20032;x
9006585;Foreign Minister;デュサン・シモヴィッチ;36;FA;Ideological Crusader;high;M20033;x
9006586;Minister of Armament;スロボダン・ヨヴァノヴィッチ;36;FA;Military Entrepreneur;high;M20034;x
9006587;Minister of Security;ミロス・トリフノヴィッチ;36;FA;Efficient Sociopath;high;M20035;x
9006588;Head of Military Intelligence;ボジダル・プリック;36;FA;Technical Specialist;high;M20043;x
9006589;Chief of Staff;マルコ・ボゾヴィッチ;36;FA;School of Manoeuvre;high;L46002;x
9006590;Chief of Army;ミルティン・ネディッチ;36;FA;Armoured Spearhead Doctrine;high;L46026;x
9006591;Chief of Navy;マリヤン・ポリッチ;36;FA;Decisive Naval Battle Doctrine;high;L46046;x
9006592;Chief of Air Force;ペータル・ヴクセヴィッチ;36;FA;Army Aviation Doctrine;high;L46062;x
9006593;Head of State;ヨシップ・ブロズ;36;LWR;Benevolent Gentleman;high;M20021;x
9006594;Head of State;コスタ・タナゾヴィッチ;36;ML;Popular Figurehead;high;M547012;x
9006595;Head of Government;ヨシップ・ブロズ;36;LWR;Happy Amateur;high;M20021;x
9006596;Head of Government;イヴァン・スバシッチ;36;ML;Silent Workhorse;high;M20014;x
9006597;Foreign Minister;イシドル・マンドレヴィッチ;42;FA;The Cloak N Dagger Schemer;high;M547015;x
9006598;Foreign Minister;スタノエ・シミッチ;36;LWR;Apologetic Clerk;high;M20023;x
9006599;Foreign Minister;エドヴァルド・カルデリ;36;ML;Biased Intellectual;high;M20047;x
9006600;Foreign Minister;ドラゴミル・ヴィジッチ;41;ML;Iron Fisted Brute;high;M547018;x
9006601;Minister of Armament;ミホヴィル・トマンドル;42;FA;Air Superiority Proponent;high;M547019;x
9006602;Minister of Armament;ミレンティエ・ポポヴィッチ;36;LWR;Corrupt Kleptocrat;high;M20024;x
9006603;Minister of Armament;ダヴォリン・イエンコ;42;LWR;Administrative Genius;high;M547021;x
9006604;Minister of Armament;ラディスラフ・ポリッチ;36;ML;laissez-faire capitalist;high;M20050;x
9006605;Minister of Armament;ヴァサ・サイロヴィッチ;43;ML;Resource Industrialist;high;M547023;x
9006606;Minister of Security;ハラルド・ターナー;41;FA;Prince of Terror;high;M547024;x
9006607;Minister of Security;ミリュティン・バカル;42;FA;Compassionate Gentleman;high;M547025;x
9006608;Minister of Security;ジョバ・ウドヴィスキ;36;LWR;Silent Lawyer;high;M547026;x
9006609;Minister of Security;ドラゴリュブ・ステファニッチ;36;ML;Crime Fighter;high;M20061;x
9006610;Minister of Security;ミリティン・ミランコヴィッチ;39;ML;Man of the People;high;M547028;x
9006611;Head of Military Intelligence;レオナルド・コンティ;41;FA;Political Specialist;high;M547029;x
9006612;Head of Military Intelligence;ラザ・コスティッチ;36;LWR;Industrial Specialist;high;M547030;x
9006613;Head of Military Intelligence;ミハイル・ミロサエヴィッチ;36;ML;Logistics Specialist;high;M20068;x
9006614;Head of Military Intelligence;ヴァサ・ジヴコヴィッチ;41;ML;Dismal Enigma;high;M547032;x
9006615;Chief of Staff;アルサ・ジョヴァノヴィッチ;36;LWR;School of Fire Support;high;M20075;x
9006616;Chief of Staff;ラディヴォエ・ジャンコヴィッチ;36;ML;School of Fire Support;high;L46012;x
9006617;Chief of Army;ボリボエ・ヨクシモヴィッチ;36;LWR;Guns and Butter Doctrine;high;L46013;x
9006618;Chief of Army;ミハイロ・リュキッチ;36;ML;Elastic Defence Doctrine;high;L46020;x
9006619;Chief of Navy;ヨシップ・ブロズ;36;LWR;Base Control Doctrine;high;M20029;x
9006620;Chief of Navy;ボゴリュブ・イリッチ;36;ML;Open Seas Doctrine;high;M20029;x
9006621;Chief of Air Force;ヨシップ・ブロズ;36;LWR;Vertical Envelopment Doctrine;high;M20028;x
9006622;Chief of Air Force;ドラゴミル・ルカセヴィッチ;36;ML;Air Superiority Doctrine;high;L46055;x
9006623;Head of State;アリ・エフェンディ・アガノヴィッチ;36;NS;Stern Imperialist;high;M546001;x
9006624;Head of Government;メフメド・アラベゴヴィッチ;36;NS;Silent Workhorse;high;M546002;x
9006625;Foreign Minister;オスマン・クレノヴィッチ;36;NS;The Cloak N Dagger Schemer;high;M546003;x
9006626;Minister of Armament;ネシャド・トプシッチ;36;NS;Air to Ground Proponent;high;M546004;x
9006627;Minister of Security;モハンメド・ハジエフェンディッチ;36;NS;Crooked Kleptocrat;high;M546005;x
9006628;Head of Military Intelligence;イブラヒム・フェジク;36;NS;Political Specialist;high;M546006;x
9006629;Chief of Staff;ハキジャ・ハゼク;36;NS;School of Fire Support;high;M546007;x
9006630;Chief of Army;デシデリウス・ハンペル;36;NS;Guns and Butter Doctrine;high;M546008;x
9006631;Chief of Navy;ヴァルター・キンゼル;36;NS;Decisive Naval Battle Doctrine;high;M546009;x
9006632;Chief of Air Force;スラヴォミル・トミッチ;36;NS;Vertical Envelopment Doctrine;high;L46061;x
9006633;Head of State;エサト・パシャ・トプタニ;36;SC;Resigned Generalissimo;high;M546011;x
9006634;Head of State;ミケル・ヤヴァノヴィッチ;36;LWR;Barking Buffoon;high;M20056;x
9006635;Head of Government;オスマン・ズルフィカルパシッチ;36;SC;Naive Optimist;high;M546013;x
9006636;Head of Government;アレクサンダル・ランコヴィチ;36;LWR;Political Protege;high;M20026;x
9006637;Foreign Minister;メフメド・カペタノヴィッチ;36;SC;Ideological Crusader;high;M546015;x
9006638;Foreign Minister;メフメド・ゼマルディン;42;SC;Apologetic Clerk;high;M546016;x
9006639;Foreign Minister;イヴォ・リュジッチ;36;LWR;Iron Fisted Brute;high;M546017;x
9006640;Minister of Armament;アドルフ・ヴァーグナー;41;NS;Battle Fleet Proponent;high;M546018;x
9006641;Minister of Armament;アブドゥラー・トリヴンシッチ;36;SC;Administrative Genius;high;M546019;x
9006642;Minister of Armament;アリ・リヴァディック;36;LWR;Infantry Proponent;high;M546020;x
9006643;Minister of Armament;ニジャズ・ドゥダコヴィッチ;41;LWR;Resource Industrialist;high;M546021;x
9006644;Minister of Security;ルートヴィヒ・エールハーフェン;41;NS;Crime Fighter;high;M546022;x
9006645;Minister of Security;スレイマン・エフェンディ・ケムラ;36;SC;Silent Lawyer;high;M546023;x
9006646;Minister of Security;セリフ・ベジッチ;36;LWR;Efficient Sociopath;high;M546024;x
9006647;Minister of Security;フェヒム・エフェンディ・スパホ;42;LWR;Compassionate Gentleman;high;M546025;x
9006648;Head of Military Intelligence;オットー・ニッポルト;42;NS;Logistics Specialist;high;M546026;x
9006649;Head of Military Intelligence;ハリス・メルダノヴィッチ;41;NS;Industrial Specialist;high;M546027;x
9006650;Head of Military Intelligence;ドラゼン・スバシッチ;36;SC;Technical Specialist;high;M546028;x
9006651;Head of Military Intelligence;エミン・ホジッチ;36;LWR;Dismal Enigma;high;M546029;x
9006652;Chief of Staff;ミホヴィル・ヴジシッチ;36;SC;School of Defence;high;M546030;x
9006653;Chief of Staff;ミハイロ・ルキッチ;36;LWR;School of Mass Combat;high;L46020;x
9006654;Chief of Army;エサト・パシャ・トプタニ;36;SC;Static Defence Doctrine;high;M546011;x
9006655;Chief of Army;ドラザ・ミハイロヴィッチ;36;LWR;Elastic Defence Doctrine;high;M20012;x
9006656;Chief of Navy;ドゥロ・ジャクシン;36;SC;Indirect Approach Doctrine;high;L46044;x
9006657;Chief of Navy;ヨシップ・ブロズ;36;LWR;Base Control Doctrine;high;M20029;x
9006658;Chief of Air Force;ブランコ・ナウモヴィッチ;36;SC;Air Superiority Doctrine;high;L46056;x
9006659;Chief of Air Force;ヨシップ・ブロズ;36;LWR;Carpet Bombing Doctrine;high;M20028;x
9006660;Head of State;セクラ・ドルリェヴィッチ;36;FA;Autocratic Charmer;high;M544001;x
9006661;Head of Government;ブラザ・ジュカノヴィッチ;36;FA;Ambitious Union Boss;high;M544002;x
9006662;Foreign Minister;ヨヴァン・S・プラメネッチ;36;FA;Iron Fisted Brute;high;M544003;x
9006663;Minister of Armament;オイゲン・フォン・アルボリ;36;FA;Corrupt Kleptocrat;high;M544004;x
9006664;Minister of Security;リューボ・ヴクセヴィッチ;36;FA;Silent Lawyer;high;M544005;x
9006665;Head of Military Intelligence;ミルティン・ボジッチ;36;FA;Political Specialist;high;M544006;x
9006666;Chief of Staff;ルカ・ゴジュナ;36;FA;School of Psychology;high;M544007;x
9006667;Chief of Army;アント・グヴォズデノヴィッチ;36;FA;Armoured Spearhead Doctrine;high;M544008;x
9006668;Chief of Navy;ミタル・マルティノヴィッチ;36;FA;Open Seas Doctrine;high;M544009;x
9006669;Chief of Air Force;ボーラ・トドロヴィッチ;36;FA;Naval Aviation Doctrine;high;M544010;x
9006670;Head of State;H・R・H・ダニロ・I・ペトロヴァ＝ニェゴシュ;36;SC;Popular Figurehead;high;M544011;x
9006671;Head of State;イヴァン・リバル;36;LWR;Pig-headed Isolationist;high;M20093;x
9006672;Head of Government;サヴォ・セロヴィッチ;36;SC;Political Protege;high;M544013;x
9006673;Head of Government;パヴレ・ジュリシッチ;36;LWR;Old General;high;M544014;x
9006674;Foreign Minister;ミタル・マルティノヴィッチ;36;FA;General Staffer;high;M544009;x
9006675;Foreign Minister;ミルティン・ヴシネッチ;36;SC;Apologetic Clerk;high;M544016;x
9006676;Foreign Minister;ヨヴァン・デュシッチ;36;LWR;The Cloak N Dagger Schemer;high;M544017;x
9006677;Minister of Armament;クレステ・ジュリシッチ;42;FA;Tank Proponent;high;M544018;x
9006678;Minister of Armament;ドゥーハン・ヴコヴィッチ;36;SC;Air to Sea Proponent;high;M544019;x
9006679;Minister of Armament;ゴセ・コリセフスキ;36;LWR;Infantry Proponent;high;M544020;x
9006680;Minister of Security;カール・ヴォルフ;42;FA;Efficient Sociopath;high;M544021;x
9006681;Minister of Security;ミトロファン・バン;36;SC;Back Stabber;high;M544022;x
9006682;Minister of Security;イヴァン・グヴェンコフスキ;36;LWR;Prince of Terror;high;M544023;x
9006683;Head of Military Intelligence;ミルコ・ティルクヴィッチ;36;SC;Dismal Enigma;high;M544024;x
9006684;Head of Military Intelligence;キロ・フィリポヴィッチ;36;LWR;Industrial Specialist;high;M544025;x
9006685;Chief of Staff;バルタサル・ウリャレヴィッチ;36;SC;School of Mass Combat;high;M544026;x
9006686;Chief of Staff;パヴレ・ジュリシッチ;36;LWR;School of Defence;high;M544014;x
9006687;Chief of Army;ヴィルヘルム・ベーレント;42;FA;Static Defence Doctrine;high;M544028;x
9006688;Chief of Army;ボジダル・ヤンコヴィッチ;36;SC;Guns and Butter Doctrine;high;M544029;x
9006689;Chief of Army;ミラン・チェリッチ;36;LWR;Elastic Defence Doctrine;high;M544030;x
9006690;Chief of Navy;エヴゲニー・ポポヴィッチ;36;SC;Decisive Naval Battle Doctrine;high;M544031;x
9006691;Chief of Navy;ジュラジ・ネグロス;36;LWR;Indirect Approach Doctrine;high;M544032;x
9006692;Chief of Air Force;ブランコ・ペトロヴィッチ;36;SC;Air Superiority Doctrine;high;M544033;x
9006693;Chief of Air Force;スロボダン・ヨヴァノヴィッチ;36;LWR;Vertical Envelopment Doctrine;high;M544034;x
9006694;Head of State;エドラー・フォン・ホスプダルツ;36;PA;Resigned Generalissimo;high;M545001;x
9006695;Head of Government;ラディスラウス・グルス;36;PA;Political Protege;high;M545002;x
9006696;Foreign Minister;セネ・ヴェルホニク;36;PA;Great Compromiser;high;M545003;x
9006697;Minister of Armament;ダンコ・ウルシェク;36;PA;Military Entrepreneur;high;M545004;x
9006698;Minister of Security;ミラン・レクセ;36;PA;Crime Fighter;high;M545005;x
9006699;Head of Military Intelligence;ニコ・クレフェル;36;PA;Dismal Enigma;high;M545006;x
9006700;Chief of Staff;ティヴァドル・ストゥプカ;36;PA;School of Defence;high;M545007;x
9006701;Chief of Army;ジョセフ・ケヴェス;36;PA;Elastic Defence Doctrine;high;M545008;x
9006702;Chief of Navy;フリードリヒ・ホンベルト;36;PA;Open Seas Doctrine;high;M545009;x
9006703;Chief of Air Force;グスタヴ・カサティ;36;PA;Vertical Envelopment Doctrine;high;M545010;x
9006704;Head of State;アルトゥル・フォン・ストラウセンブルク;36;SC;Die-hard Reformer;high;M545011;x
9006705;Head of State;アレス・ズパンチッチ;36;LE;Benevolent Gentleman;high;M545012;x
9006706;Head of Government;エミール・フォン・ブラッスール;36;SC;Silent Workhorse;high;M545013;x
9006707;Head of Government;バルトロミュー・ワツケ;36;LE;Ambitious Union Boss;high;M545014;x
9006708;Foreign Minister;スヴェト・フレン;41;PA;Biased Intellectual;high;M545015;x
9006709;Foreign Minister;イズトク・プレンテル;36;SC;Iron Fisted Brute;high;M545016;x
9006710;Foreign Minister;エドヴァルド・トリュバル;36;LE;Ideological Crusader;high;M545017;x
9006711;Minister of Armament;ジバディン・コダマズ;42;PA;laissez-faire capitalist;high;M545018;x
9006712;Minister of Armament;ジュリジュ・オレンデッチ;36;SC;Administrative Genius;high;M545019;x
9006713;Minister of Armament;ガスパル・ソルチ;36;LE;Theoretical Scientist;high;M545020;x
9006714;Minister of Armament;トマス・ゲルバユス;42;LE;Strategic Air Proponent;high;M545021;x
9006715;Minister of Security;カレル・ヌネト;36;SC;Prince of Terror;high;M545022;x
9006716;Minister of Security;ヒューゴ・リビッチ;36;LE;Efficient Sociopath;high;M545023;x
9006717;Minister of Security;ウルバン・フレリー;41;LE;Silent Lawyer;high;M545024;x
9006718;Head of Military Intelligence;ロヴロ・ミクラヴィッチ;36;SC;Industrial Specialist;high;M545025;x
9006719;Head of Military Intelligence;プリモフ・イェジク;36;LE;Political Specialist;high;M545026;x
9006720;Head of Military Intelligence;ヴィルヒェム・ドナス;42;LE;Technical Specialist;high;M545027;x
9006721;Chief of Staff;フランツ・フォン・ウルム;36;SC;School of Mass Combat;high;M545028;x
9006722;Chief of Staff;アレクサンデル・ブロッシュ・フォン・アーレナウ;36;LE;School of Psychology;high;M545029;x
9006723;Chief of Army;グレゴール・ラング;36;SC;Static Defence Doctrine;high;M545030;x
9006724;Chief of Army;エルンスト・フォン・ヤコブス;36;SC;Guns and Butter Doctrine;high;M545031;x
9006725;Chief of Navy;アルトゥル・ダネッカー;36;SC;Decisive Naval Battle Doctrine;high;M545032;x
9006726;Chief of Navy;ルネ・インパール;36;LE;Indirect Approach Doctrine;high;M545033;x
9006727;Chief of Air Force;アルベルト・フォン・コドリッチュ;36;SC;Army Aviation Doctrine;high;M545034;x
9006728;Chief of Air Force;フリードリヒ・マザル;36;LE;Air Superiority Doctrine;high;M545035;x
9006729;Head of State;ヨハネンス・ディークマン;36;ST;Pig-headed Isolationist;high;M507001;x
9006730;Head of Government;ヴァルター・ウルブリヒト;36;ST;Ambitious Union Boss;high;M53;x
9006731;Foreign Minister;ゲオルク・デルリンガー;36;ST;Ideological Crusader;high;M507003;x
9006732;Minister of Armament;ヴィリ・シュトフ;36;ST;laissez-faire capitalist;high;M507004;x
9006733;Minister of Security;カール・シュタインホフ;36;ST;Crooked Kleptocrat;high;M507005;x
9006734;Head of Military Intelligence;ヴィルヘルム・ツァイサー;36;ST;Political Specialist;high;M507006;x
9006735;Chief of Staff;エルンスト・ヴォルヴェーバー;36;ST;School of Mass Combat;high;M27;x
9006736;Chief of Army;ハンス・カーレ;36;ST;Decisive Battle Doctrine;high;M28;x
9006737;Chief of Navy;フリッツ・シェーレン;36;ST;Base Control Doctrine;high;M29;x
9006738;Chief of Air Force;ヴィリ・ブレーデル;36;ST;Carpet Bombing Doctrine;high;M30;x
9006739;Foreign Minister;ヴァルター・ウルブリヒト;36;ST;The Cloak N Dagger Schemer;high;M53;x
9006740;Foreign Minister;アントン・アッカーマン;36;LE;Great Compromiser;high;M507012;x
9006741;Minister of Armament;アルベルト・クンツ;36;ST;Resource Industrialist;high;M105;x
9006742;Minister of Armament;ヤコブ・カイザー;36;LE;Military Entrepreneur;high;M507014;x
9006743;Minister of Armament;アンドレアス・ヘルメス;36;LE;Administrative Genius;high;M507015;x
9006744;Minister of Armament;ヴィルヘルム・ピーク;36;ST;Theoretical Scientist;high;M507016;x
9006745;Minister of Security;ユリウス・レーバー;36;ST;Compassionate Gentleman;high;M133;x
9006746;Minister of Security;ヴァルター・ウルブリヒト;36;ST;Prince of Terror;high;M53;x
9006747;Minister of Security;ヴィルヘルム・クルツ;36;LE;Crime Fighter;high;M507019;x
9006748;Minister of Security;オットー・ヌシュケ;36;LE;Silent Lawyer;high;M507020;x
9006749;Minister of Security;オットー・グローテヴォール;36;ST;Efficient Sociopath;high;M507021;x
9006750;Head of Military Intelligence;ハインリヒ・ミュラー;36;ST;Dismal Enigma;high;M26;x
9006751;Head of Military Intelligence;エルンスト・ヴォルヴェーバー;36;ST;Industrial Specialist;high;M27;x
9006752;Head of Military Intelligence;エーリヒ・ミールケ;36;ST;Logistics Specialist;high;M507024;x
9006753;Head of Military Intelligence;フリッツ・シェーレン;36;ST;Naval Intelligence Specialist;high;M29;x
9006754;Chief of Staff;エーリヒ・ヴァイネルト;36;ST;School of Psychology;high;M152;x
9006755;Chief of Staff;エルヴィン・ジョラッセ;36;ST;School of Manoeuvre;high;L507120;x
9006756;Chief of Staff;クサフェル・ザトラー;36;ST;School of Fire Support;high;L507227;x
9006757;Chief of Army;オットー・コルフェス;36;LE;Elastic Defence Doctrine;high;L169;x
9006758;Chief of Army;ヴァルター・フライターク;36;LE;Armoured Spearhead Doctrine;high;L77;x
9006759;Chief of Navy;オットー・グロース;36;ST;Open Seas Doctrine;high;L507158;x
9006760;Chief of Air Force;フランツ・ノヴァク;36;LE;Air Superiority Doctrine;high;L507220;x
9006761;Chief of Air Force;ヴィルヘルム・シュパイデル;36;ST;Vertical Envelopment Doctrine;high;L507237;x
9006762;Head of State;ヴィルヘルム・ピーク;49;ST;Insignificant Layman;high;M507016;x
9006763;Head of State;イグナシー・モスシッキ;36;PA;Stern Imperialist;high;M13001;x
9006764;Head of Government;マリアン・ジンドラム＝コシアルコウスキ;36;PA;Flamboyant Tough Guy;high;M13002;x
9006765;Foreign Minister;ジョゼフ・ベック;36;PA;General Staffer;high;M13003;x
9006766;Minister of Armament;タデウシュ・カスプルジッキ;36;PA;Military Entrepreneur;high;M13004;x
9006767;Minister of Security;ヴラディスラフ・ラツキーウィッツ;36;PA;Crime Fighter;high;M13005;x
9006768;Head of Military Intelligence;T・ペルチンスキ・グジェゴシ;36;PA;Logistics Specialist;high;M13006;x
9006769;Chief of Staff;エドワード・リズ＝スミグリー;36;PA;School of Defence;high;M13007;x
9006770;Chief of Army;エドワード・リズ＝スミグリー;36;PA;Decisive battle doctrine;high;M13007;x
9006771;Chief of Navy;ジャージー・スウィルスキ;36;PA;Open Seas Doctrine;high;M13009;x
9006772;Chief of Air Force;ジョゼフ・ザジャック;36;PA;Air Superiority Doctrine;high;M13010;x
9006773;Head of State;カジミエルズ・ソスンコウスキ;39;SC;Resigned Generalissimo;high;M13032;x
9006774;Head of State;ボレスラウ・ビエラット;45;LWR;Stern Imperialist;high;M13033;x
9006775;Head of State;ボレスラウ・ビエラット;47;ST;Barking Buffoon;high;M13033;x
9006776;Head of State;ボレスラウ・ウィエニアワ＝ドルゴスゾウスキ;39;SL;Benevolent Gentleman;high;M13035;x
9006777;Head of State;イグナシー・ジャン・パデレウスキ;36;SC;Weary Stiffneck;high;M13036;x
9006778;Head of State;ヴラディスラフ・ラツキーウィッツ;39;ML;Insignificant Layman;high;M13005;x
9006779;Head of State;ワンダ・ワシレウスカ;37;LWR;Die-hard Reformer;high;M13038;x
9006780;Head of State;ヴラディスラフ・ゴムルカ;42;LWR;Popular Figurehead;high;M13039;x
9006781;Head of State;ワレリー・スラウェック;36;PA;Insignificant Layman;high;M13040;x
9006782;Head of Government;フェリジャン・スラウォジ＝スカラドコウスキ;36;PA;Naive Optimist;high;M13041;x
9006783;Head of Government;ヴォイチェフ・コルファンティ;36;SL;Happy Amateur;high;M13042;x
9006784;Head of Government;ヴラディスラフ・シコースキ;39;SC;Old General;high;M13043;x
9006785;Head of Government;スタニスラス・A・ネイマン;39;SD;Smiling Oilman;high;M13044;x
9006786;Head of Government;ミエチスラフ・ミカロウィッツ;42;SD;Ambitious Union Boss;high;M13045;x
9006787;Head of Government;スタニスラフ・ミコラジック;43;ML;Corporate Suit;high;M13046;x
9006788;Head of Government;トマシュ・アルシスゼウスキ;44;SL;Political Protege;high;M13047;x
9006789;Head of Government;エドワード・オソブカ＝モラウスキ;45;LWR;Political Protege;high;M13022;x
9006790;Head of Government;ジョゼフ・シレンキーウィッツ;47;ST;Silent Workhorse;high;M13049;x
9006791;Head of Government;ローマン・ドモウスキ;36;FA;Backroom Backstabber;high;M13050;x
9006792;Head of Government;タデウシュ・ビエレッキ;36;NS;Happy Amateur;high;M13051;x
9006793;Head of Government;ユージェニウスズ・クワイアトコウスキ;37;SL;Naive Optimist;high;M13052;x
9006794;Head of Government;マルセリ・ノウォトコ;41;ST;Political Protege;high;M13053;x
9006795;Head of Government;ジャン・クワピンスキ;44;SC;Corporate Suit;high;M13054;x
9006796;Head of Government;スタニスラフ・オシエッキ;36;SD;Happy Amateur;high;M13055;x
9006797;Head of Government;ボレスラウ・ドロブナー;43;LWR;Naive Optimist;high;M13056;x
9006798;Foreign Minister;アウグスト・ザレスキ;39;SC;Ideological Crusader;high;M13012;x
9006799;Foreign Minister;エドワード・ラジンスキ;41;SC;Biased Intellectual;high;M13059;x
9006800;Foreign Minister;タデウシュ・ローマー;43;ML;Apologetic Clerk;high;M13060;x
9006801;Foreign Minister;アダム・タルノウスキ;44;SL;Iron Fisted Brute;high;M13061;x
9006802;Foreign Minister;エドワード・オソブカ＝モラウスキ;45;LWR;The Cloak N Dagger Schemer;high;M13022;x
9006803;Foreign Minister;ウィンセンティ・ルジモフスキ;45;SD;Great Compromiser;high;M13063;x
9006804;Foreign Minister;ジグムント・モゼレフスキ;47;ST;Biased Intellectual;high;M13064;x
9006805;Foreign Minister;ジャン・ピエカルキーウィッツ;39;SD;Biased Intellectual;high;M13065;x
9006806;Foreign Minister;ヘンリク・レオン・ストラスバーガー;38;SL;Biased Intellectual;high;M13066;x
9006807;Foreign Minister;ジェドルゼジ・ギエルティク;36;FA;Ideological Crusader;high;M13067;x
9006808;Foreign Minister;イグナシー・ジャン・パデレウスキ;36;SD;General Staffer;high;M13036;x
9006809;Foreign Minister;ボレスラウ・ドロブナー;43;LWR;Ideological Crusader;high;M13056;x
9006810;Foreign Minister;アダム・プロクニク;45;SD;Biased Intellectual;high;M13070;x
9006811;Foreign Minister;ノーバート・バルリッキ;43;LWR;Ideological Crusader;high;M13021;x
9006812;Minister of Armament;ユージェニウスズ・クワイアトコウスキ;36;PA;Administrative Genius;high;M13052;x
9006813;Minister of Armament;カシミーア・エーレンバーグ;39;SC;laissez-faire capitalist;high;M13073;x
9006814;Minister of Armament;ブロニスラウ・レガルスキ;41;SC;Infantry Proponent;high;M13074;x
9006815;Minister of Armament;ルドウィク・W・ラジヒマン;43;ML;Resource Industrialist;high;M13075;x
9006816;Minister of Armament;ヴォイチェフ・コルファンティ;43;ML;Military Entrepreneur;high;M13042;x
9006817;Minister of Armament;スタニスラス・A・ネイマン;44;SL;Administrative Genius;high;M13044;x
9006818;Minister of Armament;ヘルマン・リーバーマン;45;SD;Theoretical Scientist;high;M13027;x
9006819;Minister of Armament;ヒラリー・ミンク;47;ST;Air to Sea Proponent;high;M13079;x
9006820;Minister of Armament;レオン・コズロウスキ;37;NS;Infantry Proponent;high;M13080;x
9006821;Minister of Armament;ヘンリク・レオン・ストラスバーガー;37;SD;laissez-faire capitalist;high;M13066;x
9006822;Minister of Armament;アダム・コック;36;SL;Resource Industrialist;high;M13082;x
9006823;Minister of Armament;スタニスラフ・グラビンスキ;36;FA;laissez-faire capitalist;high;M13083;x
9006824;Minister of Armament;ジャン・ステファン・ハネマン;44;ST;Air to Ground Proponent;high;M13084;x
9006825;Minister of Armament;ジョゼフ・ニエクコ;36;SD;Resource Industrialist;high;M13085;x
9006826;Minister of Armament;ミカエル・ロラ＝ジミエルスキ;44;ST;Tank Proponent;high;M13086;x
9006827;Minister of Armament;ジョゼフ・ホーラー;36;SL;Military Entrepreneur;high;M13087;x
9006828;Minister of Armament;タデウシュ・リコウスキ;39;SD;Administrative Genius;high;M13088;x
9006829;Minister of Security;フェリジャン・スラウォジ＝スカラドコウスキ;36;PA;Efficient Sociopath;high;M13041;x
9006830;Minister of Security;アダム・ローズ;39;SC;Crime Fighter;high;M13090;x
9006831;Minister of Security;ユージェニウスズ・クワイアトコウスキ;40;SC;Prince of Terror;high;M13052;x
9006832;Minister of Security;マージャン・ルドジンスキ;43;ML;Back Stabber;high;M13092;x
9006833;Minister of Security;アントーニ・ローマン;43;ML;Silent Lawyer;high;M13093;x
9006834;Minister of Security;ウィンセンティ・ウィトス;44;SL;Man of the People;high;M13094;x
9006835;Minister of Security;ミエチスラフ・ニージアルコウスキ;45;SD;Crime Fighter;high;M13095;x
9006836;Minister of Security;ジャクブ・バーマン;47;ST;Prince of Terror;high;M13096;x
9006837;Minister of Security;スタニスラフ・ミコラジック;39;SD;Man of the People;high;M13046;x
9006838;Minister of Security;カロル・ポピエル;36;SL;Silent Lawyer;high;M13098;x
9006839;Minister of Security;アレクサンダー・ザワズキ;43;ST;Compassionate Gentleman;high;M13099;x
9006840;Minister of Security;ワクラウ・モール;40;PA;Compassionate Gentleman;high;M13100;x
9006841;Minister of Security;ミエチスラフ・トラジドス;38;FA;Silent Lawyer;high;M13101;x
9006842;Minister of Security;カジミエルズ・スウィタルスキ;36;PA;Efficient Sociopath;high;M13102;x
9006843;Minister of Security;ウィトルド・グラボフスキ;36;PA;Crime Fighter;high;M13103;x
9006844;Minister of Security;ジャヌスズ・ラジウィル;36;PA;Man of the People;high;M13104;x
9006845;Minister of Security;カジミエルズ・バーテル;36;PA;Back Stabber;high;M13105;x
9006846;Head of Military Intelligence;アダム・タルノウスキ;39;SC;Dismal Enigma;high;M13061;x
9006847;Head of Military Intelligence;フェリクス・コネジニー;43;ML;Technical Specialist;high;M13108;x
9006848;Head of Military Intelligence;アルフレッド・レオン・コノプカ;44;SL;Political Specialist;high;M13109;x
9006849;Head of Military Intelligence;ミエチスラフ・ソコロフスキ;45;SD;Industrial Specialist;high;M13110;x
9006850;Head of Military Intelligence;スタニスラフ・デュボイス;45;ST;Political Specialist;high;M13026;x
9006851;Head of Military Intelligence;イグナシー・マツスゼウスキ;37;SC;Logistics Specialist;high;M13112;x
9006852;Head of Military Intelligence;ジャン・コワレウスキ;36;PA;Dismal Enigma;high;M13113;x
9006853;Head of Military Intelligence;ウィースラウ・ドマニエフスキ;38;SL;Technical Specialist;high;M13114;x
9006854;Chief of Staff;ワクラウ・スタチーウィッツ;36;PA;School of Fire Support;high;M13115;x
9006855;Chief of Staff;ヴラディスラフ・シコースキ;39;SC;School of Manoeuvre;high;M13043;x
9006856;Chief of Staff;ミカエル・カラスゼウィッツ＝トカルゼウスキ;43;ML;School of Defence;high;M13117;x
9006857;Chief of Staff;ステファン・ロウェッキ;43;ML;School of Psychology;high;M13118;x
