U04;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9003582;Minister of Security;フェッデ・シューラー;36;SC;Crime Fighter;high;M8113;x
9003583;Head of Military Intelligence;ライモント・ウェスターリング;36;SC;Naval Intelligence Specialist;high;M577006;x
9003584;Chief of Staff;ムルク・ボーアストラ;36;SC;School of Manoeuvre;high;L7802;x
9003585;Chief of Army;ヘラルドゥス・ベレンスホート;36;SC;Static Defence Doctrine;high;L7801;x
9003586;Chief of Navy;コンラート・ヘルフリッヒ;36;SC;Base Control Doctrine;high;L7839;x
9003587;Chief of Air Force;ルドルフ・ヴァン・オーイェン;36;SC;Army Aviation Doctrine;high;L7859;x
9003588;Head of State;アフメド・スカルノ;36;PA;Weary Stiffneck;high;M577011;x
9003589;Head of State;フェルディナンド・ルンバン・トビング;36;SD;Autocratic Charmer;high;M577012;x
9003590;Head of State;カワン・ムッソ;36;LE;Powerhungry Demagogue;high;M577013;x
9003591;Head of Government;ムハンマド・ハッタ;36;PA;Political Protege;high;M577014;x
9003592;Head of Government;ムハンマド・タムリン;36;SD;Smiling Oilman;high;M577015;x
9003593;Head of Government;アミール・シャリフディン;36;LE;Naive Optimist;high;M577016;x
9003594;Foreign Minister;アフマド・スバンドリオ;36;PA;Ideological Crusader;high;M577017;x
9003595;Foreign Minister;ヨプギャ・ハメンクブウォノ9世;43;PA;The Cloak N Dagger Schemer;high;M577018;x
9003596;Foreign Minister;スタン・シャフリル;36;SD;Apologetic Clerk;high;M577019;x
9003597;Foreign Minister;スカルジョ・ウィリョプラナト;44;SD;Great Compromiser;high;M577020;x
9003598;Foreign Minister;スリョノ・スリプノ;36;LE;Iron Fisted Brute;high;M577021;x
9003599;Minister of Armament;シャリフディン・プラウィラネガラ;36;PA;Air to Sea Proponent;high;M577022;x
9003600;Minister of Armament;ドデチスモ・ジュアンダ;44;PA;Tank Proponent;high;M577023;x
9003601;Minister of Armament;ハジ・アグス・サリム;45;PA;Administrative Genius;high;M577024;x
9003602;Minister of Armament;ジョガルタ・アマング13世;43;SC;Air Superiority Proponent;high;M577025;x
9003603;Minister of Armament;ダヌディルジア・セティオブディ;36;SD;Infantry Proponent;high;M577026;x
9003604;Minister of Armament;ルクマン・ダン・サルジョノ;36;LE;Military Entrepreneur;high;M577027;x
9003605;Minister of Security;D・W・コクロアミノト;36;PA;Prince of Terror;high;M577028;x
9003606;Minister of Security;ンガベヒ・ヴァン・ジョガカルタ;46;SC;Man of the People;high;M577029;x
9003607;Minister of Security;アリー・フレデリック・ラスト;36;SD;Back Stabber;high;M577030;x
9003608;Minister of Security;アダム・マリク;45;SD;Compassionate Gentleman;high;M577031;x
9003609;Minister of Security;S・M・カルトスウィルヨ;36;LE;Efficient Sociopath;high;M577032;x
9003610;Minister of Security;D・N・アイディット;45;LE;Silent Lawyer;high;M577033;x
9003611;Head of Military Intelligence;ベサール・スダーマン;36;PA;Logistics Specialist;high;M577034;x
9003612;Head of Military Intelligence;シプト・マングンクソモ博士;38;PA;Technical Specialist;high;M577035;x
9003613;Head of Military Intelligence;モハンメド・ヤミン;36;SD;Industrial Specialist;high;M577036;x
9003614;Head of Military Intelligence;T・N・スプラトマン;36;LE;Political Specialist;high;M577037;x
9003615;Chief of Staff;ベサール・スダーマン;36;PA;School of Mass Combat;high;M577034;x
9003616;Chief of Staff;ヘラルドゥス・ベレンスホート;39;SC;School of Defence;high;L7801;x
9003617;Chief of Staff;ヘイン・テル・ポールテン;41;SC;School of Fire Support;high;L7819;x
9003618;Chief of Staff;ポンティアク・ハミド2世;36;SD;School of Psychology;high;M577041;x
9003619;Chief of Staff;タン・マラカ;36;LE;School of Mass Combat;high;M577042;x
9003620;Chief of Army;アブドゥル・ハリス・ナスティオン;36;PA;Decisive Battle Doctrine;high;M577043;x
9003621;Chief of Army;ヘイン・テル・ポールテン;39;SC;Elastic Defence Doctrine;high;L7819;x
9003622;Chief of Army;ルドルフ・バッカー;41;SC;Armoured Spearhead Doctrine;high;L7800;x
9003623;Chief of Army;シモン・スポール;45;SC;Decisive Battle Doctrine;high;L7817;x
9003624;Chief of Army;ウィリップ・スモハルジョ;36;SD;Guns and Butter Doctrine;high;M577047;x
9003625;Chief of Army;タン・マラカ;36;LWR;Decisive Battle Doctrine;high;M577042;x
9003626;Chief of Navy;ジョガルタ・アマング9世;36;PA;Open Seas Doctrine;high;M577049;x
9003627;Chief of Navy;ウィー・ヨハンネス;36;SD;Indirect Approach Doctrine;high;M577050;x
9003628;Chief of Navy;アフマド・アリミン;36;LE;Decisive Naval Battle Doctrine;high;M577051;x
9003629;Chief of Air Force;アフマド・スバンドリオ;36;PA;Naval Aviation Doctrine;high;M577011;x
9003630;Chief of Air Force;モハンメド・ジャスフ;42;PA;Air Superiority Doctrine;high;M577053;x
9003631;Chief of Air Force;R・M・スルヨ;36;SD;Vertical Envelopment Doctrine;high;M577054;x
9003632;Chief of Air Force;I・M・ナジョアン;36;LE;Carpet Bombing Doctrine;high;M577055;x
9003633;Head of Government;アブドゥル・ハリム;50;PA;Naive Optimist;high;M577056;x
9003634;Head of Government;モハメド・ナシール;50;PA;Corporate Suit;high;M577057;x
9003635;Head of Government;スコマン・ウィルヨサンドジョヨ;51;PA;Smiling Oilman;high;M577058;x
9003636;Head of Government;シスワント・ウィロポ;52;PA;Ambitious Union Boss;high;M577059;x
9003637;Head of Government;アリ・サストロミドジョヨ;53;PA;Silent Workhorse;high;M577060;x
9003638;Foreign Minister;ムハンマド・ハッタ;51;PA;The Cloak N Dagger Schemer;high;M577014;x
9003639;Minister of Security;アブドゥル・ハリム;49;PA;Crime Fighter;high;M577056;x
9003640;Chief of Staff;ワキル・パケメハサン;50;PA;School of Manoeuvre;high;M577063;x
9003641;Head of State;アイザック・アルフレッド・アイザックス;36;SC;Stern Imperialist;high;M56001;x
9003642;Head of Government;ジョセフ・A・ライオンズ;36;SC;Flamboyant Tough Guy;high;M56002;x
9003643;Foreign Minister;ジョージ・F・ピアース;36;SC;Great Compromiser;high;M56003;x
9003644;Minister of Armament;ロバート・A・パークヒル;36;SC;Resource Industrialist;high;M56004;x
9003645;Minister of Security;トーマス・パターソン;36;SC;Silent Lawyer;high;M56005;x
9003646;Head of Military Intelligence;アレクサンダー・マクラクラン;36;SC;Technical Specialist;high;M56006;x
9003647;Chief of Staff;ジョセフ・A・ライオンズ;36;SC;School of Manoeuvre;high;M56002;x
9003648;Chief of Army;ジョン・ラヴァラック;36;SC;Static Defence Doctrine;high;M56008;x
9003649;Chief of Navy;ラグナー・M・コルヴィン;36;SC;Open Seas Doctrine;high;M56009;x
9003650;Chief of Air Force;リチャード・ウィリアムス;36;SC;Air Superiority Doctrine;high;M56010;x
9003651;Head of State;アレクサンダー・G・アークライト;36;SC;Stern Imperialist;high;M56031;x
9003652;Head of State;ヘンリー・デューク・オブ・グロスター;45;SC;Autocratic Charmer;high;M56032;x
9003653;Head of State;ポール・ローズヴィル;36;PA;Benevolent Gentleman;high;M56011;x
9003654;Head of State;ランス・シャーキー;36;LE;Barking Buffoon;high;M56021;x
9003655;Head of Government;ロバート・G・メンジース;37;SC;Backroom Backstabber;high;M56037;x
9003656;Head of Government;ジョン・J・カーティン;36;SD;Silent Workhorse;high;M56038;x
9003657;Head of Government;ベン・チフリー;45;SD;Political Protege;high;M56039;x
9003658;Head of Government;J・H・A・デュラント;36;PA;Happy Amateur;high;M56012;x
9003659;Head of Government;ランス・シャーキー;36;ST;Ambitious Union Boss;high;M56021;x
9003660;Foreign Minister;パーマー・A・マクブライド;36;SC;Iron Fisted Brute;high;M56042;x
9003661;Foreign Minister;ヘンリー・S・ガレット;37;SC;Great Compromiser;high;M56043;x
9003662;Foreign Minister;ウィリアム・M・ヒューズ;37;SC;Biased Intellectual;high;M56044;x
9003663;Foreign Minister;ロバート・G・メンジース;38;SC;Apologetic Clerk;high;M56037;x
9003664;Foreign Minister;フレデリック・スチュアート;39;SC;Ideological Crusader;high;M56046;x
9003665;Foreign Minister;トーマス・パターソン;41;SC;Biased Intellectual;high;M56005;x
9003666;Foreign Minister;アール・ページ;44;SC;Apologetic Clerk;high;M56048;x
9003667;Foreign Minister;ヴァーノン・スターディー;36;SD;General Staffer;high;M56049;x
9003668;Foreign Minister;ハーバート・V・エヴァット;41;SD;Biased Intellectual;high;M56050;x
9003669;Foreign Minister;ピーター・スピアリット;36;PA;General Staffer;high;M56013;x
9003670;Foreign Minister;フランセスコ・ピッツェリ;40;PA;The Cloak N Dagger Schemer;high;M56052;x
9003671;Foreign Minister;ヒュー・モクソン;36;ST;Ideological Crusader;high;M56023;x
9003672;Foreign Minister;ジョージ・ベイトマン;42;LE;Biased Intellectual;high;M56054;x
9003673;Foreign Minister;ジョン・マコーリー;44;ST;Great Compromiser;high;M56055;x
9003674;Minister of Armament;エドワード・デイヴィス・ミレン;36;ML;Resource Industrialist;high;M56056;x
9003675;Minister of Armament;G・A・ストリート;37;SC;Administrative Genius;high;M56046;x
9003676;Minister of Armament;ハティル・S・フォール;40;SC;Administrative Genius;high;M56058;x
9003677;Minister of Armament;W・D・ボストック;43;SC;Air to Sea Proponent;high;M56059;x
9003678;Minister of Armament;パーマー・A・マクブライド;50;SC;Infantry Proponent;high;M56042;x
9003679;Minister of Armament;ノーマン・J・メーキン;37;SD;Military Entrepreneur;high;M56061;x
9003680;Minister of Armament;スタンリー・メルボルン・ブルース;38;SD;laissez-faire capitalist;high;M56062;x
9003681;Minister of Armament;A・M・G・ジョーンズ;39;SD;Strategic Air Proponent;high;M56063;x
9003682;Minister of Armament;ヘンリー・シャワーズ;41;SD;Battle Fleet Proponent;high;M56064;x
9003683;Minister of Armament;ホラス・ウィリアム・ストラット;43;SD;Infantry Proponent;high;M56065;x
9003684;Minister of Armament;シドニー・ローウェル;43;SD;Tank Proponent;high;M56066;x
9003685;Minister of Armament;スタンリー・J・ゴーブル;44;SD;Air to Ground Proponent;high;M56067;x
9003686;Minister of Armament;ガイ・C・C・ロイル;44;SD;Submarine Proponent;high;M56068;x
9003687;Minister of Armament;ジョン・ラヴァラック;44;SD;Military Entrepreneur;high;M56008;x
9003688;Minister of Armament;リチャード・ウィリアムス;44;SD;Air Superiority Proponent;high;M56010;x
9003689;Minister of Armament;フランセスコ・ファンティン;36;PA;Battle Fleet Proponent;high;M56014;x
9003690;Minister of Armament;フランク・カーマグノロ;39;PA;Strategic Air Proponent;high;M56072;x
9003691;Minister of Armament;ポール・ローズヴィル;42;PA;Air Superiority Proponent;high;M56011;x
9003692;Minister of Armament;リチャード・オーヴァーレル;44;PA;Administrative Genius;high;M56074;x
9003693;Minister of Armament;ジャック・ヘンリー;36;LE;Military Entrepreneur;high;M56024;x
9003694;Minister of Armament;ジム・ヘンダーソン;39;ST;Infantry Proponent;high;M56076;x
9003695;Minister of Armament;トニー・マクギリック;44;ST;Theoretical Scientist;high;M56077;x
9003696;Minister of Security;ケネス・イーサー;36;ML;Efficient Sociopath;high;M56078;x
9003697;Minister of Security;アレクサンダー・マクラクラン;37;SC;Crime Fighter;high;M56006;x
9003698;Minister of Security;アール・ページ;37;SC;Man of the People;high;M56048;x
9003699;Minister of Security;ヘンリー・S・ガレット;39;SC;Prince of Terror;high;M56043;x
9003700;Minister of Security;ハティル・S・フォール;41;SC;Compassionate Gentleman;high;M56058;x
9003701;Minister of Security;ジョージ・F・ピアース;36;SC;Silent Lawyer;high;M56003;x
9003702;Minister of Security;ロバート・A・パークヒル;44;SC;Compassionate Gentleman;high;M56004;x
9003703;Minister of Security;ヒューバート・P・ラザリーニ;37;SD;Silent Lawyer;high;M56085;x
9003704;Minister of Security;ハーバート・V・エヴァット;41;SD;Back Stabber;high;M56050;x
9003705;Minister of Security;ジェームズ・マッカーシー;36;PA;Crime Fighter;high;M56015;x
9003706;Minister of Security;J・H・A・デュラント;39;PA;Compassionate Gentleman;high;M56012;x
9003707;Minister of Security;ジェームズ・カリトン;43;PA;Back Stabber;high;M56089;x
9003708;Minister of Security;ジョン・B・マイルズ;36;ST;Prince of Terror;high;M56025;x
9003709;Minister of Security;グイド・バラッチ;39;ST;Silent Lawyer;high;M56091;x
9003710;Minister of Security;フィリップ・アダムズ;42;ST;Man of the People;high;M56092;x
9003711;Head of Military Intelligence;シリル・ビンガムホワイト;37;SC;Logistics Specialist;high;M56093;x
9003712;Head of Military Intelligence;ラグナー・M・コルヴィン;36;SD;Naval Intelligence Specialist;high;M56009;x
9003713;Head of Military Intelligence;ベン・チフリー;41;SD;Political Specialist;high;M56039;x
9003714;Head of Military Intelligence;ノーマン・J・メーキン;40;SC;Industrial Specialist;high;M56061;x
9003715;Head of Military Intelligence;ヒューバート・P・ラザリーニ;42;SD;Dismal Enigma;high;M56085;x
9003716;Head of Military Intelligence;ジョン・J・デドマン;44;SD;Technical Specialist;high;M56098;x
9003717;Head of Military Intelligence;ロン・ロー;36;FA;Political Specialist;high;M56016;x
9003718;Head of Military Intelligence;トム・デール;36;ST;Dismal Enigma;high;M56026;x
9003719;Head of Military Intelligence;アルフ・ブラッドリー;41;LE;Logistics Specialist;high;M56101;x
9003720;Head of Military Intelligence;トニー・マクギリック;45;ST;Technical Specialist;high;M56077;x
9003721;Chief of Staff;ジェームズ・V・フェアベアン;39;SC;School of Fire Support;high;M56103;x
9003722;Chief of Staff;シリル・ビンガムホワイト;39;SC;School of Mass Combat;high;M56093;x
9003723;Chief of Staff;E・K・スクワイア;38;SC;School of Defence;high;M56105;x
9003724;Chief of Staff;ジョン・J・カーティン;40;SD;School of Psychology;high;M56038;x
9003725;Chief of Staff;レスリー・ビーヴィス;44;SD;School of Manoeuvre;high;M56107;x
9003726;Chief of Staff;ジョージ・F・ラングレー;36;PA;School of Mass Combat;high;M56017;x
9003727;Chief of Staff;ジェームズ・キャノン;36;ST;School of Mass Combat;high;M56027;x
9003728;Chief of Army;シリル・ビンガムホワイト;37;SC;Decisive Battle Doctrine;high;M56093;x
9003729;Chief of Army;レスリー・モースヘッド;40;SC;Guns and Butter Doctrine;high;M56066;x
9003730;Chief of Army;ホラス・ウィリアム・ストラット;44;SC;Static Defence Doctrine;high;M56065;x
9003731;Chief of Army;ヴァーノン・スターディー;37;SD;Elastic Defence Doctrine;high;M56049;x
9003732;Chief of Army;シドニー・ローウェル;41;SD;Guns and Butter Doctrine;high;M56066;x
9003733;Chief of Army;アラン・ラムゼー;36;PA;Guns and Butter Doctrine;high;M56018;x
9003734;Chief of Army;ジョン・ノースコット;36;ST;Guns and Butter Doctrine;high;M56028;x
9003735;Chief of Navy;ヘクター・ウォーラー;37;SC;Base Control Doctrine;high;M56117;x
9003736;Chief of Navy;ヴィクター・クラッチリー;41;SC;Open Seas Doctrine;high;M56019;x
9003737;Chief of Navy;ガイ・C・C・ロイル;37;SD;Indirect Approach Doctrine;high;M56068;x
9003738;Chief of Navy;ジョン・コリンズ;41;SD;Power Projection Doctrine;high;M56068;x
9003739;Chief of Navy;ヘンリー・シャワーズ;44;SD;Decisive Naval Battle Doctrine;high;M56064;x
9003740;Chief of Navy;F・E・ゲッティング;36;ST;Decisive Naval Battle Doctrine;high;M56029;x
9003741;Chief of Air Force;A・M・チャールズワース;37;SC;Vertical Envelopment Doctrine;high;M56124;x
9003742;Chief of Air Force;W・D・ボストック;44;SC;Naval Aviation Doctrine;high;M56059;x
9003743;Chief of Air Force;スタンリー・J・ゴーブル;37;SD;Army Aviation Doctrine;high;M56067;x
9003744;Chief of Air Force;チャールズ・バーネット;41;SD;Air Superiority Doctrine;high;M56127;x
9003745;Chief of Air Force;A・M・G・ジョーンズ;44;SD;Carpet Bombing Doctrine;high;M56063;x
9003746;Chief of Air Force;ジョン・レルー;36;PA;Army Aviation Doctrine;high;M56020;x
9003747;Chief of Air Force;G・J・W・マキノルティ;36;ST;Air Superiority Doctrine;high;M56030;x
9003748;Chief of Air Force;ランス・シャーキー;41;ST;Army Aviation Doctrine;high;M56021;x
9003749;Head of State;アレクサンダー・G・アークライト;36;SD;Stern Imperialist;high;M56031;x
9003750;Head of State;ヘンリー・デューク・オブ・グロスター;45;SD;Autocratic Charmer;high;M56032;x
9003751;Head of State;ウィリアム・ジョン・マッケル;47;SD;Insignificant Layman;high;M56134;x
9003752;Head of State;ウィリアム・ジョン・マッケル;47;SC;Insignificant Layman;high;M56134;x
9003753;Head of State;アレクサンダー・G・アークライト;36;ML;Stern Imperialist;high;M56031;x
9003754;Head of State;ヘンリー・デューク・オブ・グロスター;45;ML;Autocratic Charmer;high;M56032;x
9003755;Head of State;ウィリアム・ジョン・マッケル;47;ML;Insignificant Layman;high;M56134;x
9003756;Head of Government;アール・ページ;36;ML;Naive Optimist;high;M56139;x
9003757;Head of Government;アーサー・W・ファデン;40;ML;Happy Amateur;high;M56140;x
9003758;Head of Government;フランシス・M・フォード;45;SD;Silent Workhorse;high;M56141;x
9003759;Chief of Staff;ラグナー・M・コルヴィン;40;SC;School of Manoeuvre;high;M56009;x
9003760;Foreign Minister;ジョン・マクウェン;40;ML;Biased Intellectual;high;M56148;x
9003761;Minister of Armament;アール・ページ;42;ML;laissez-faire capitalist;high;M56139;x
9003762;Foreign Minister;パーシー・C・スペンダー;49;SC;Apologetic Clerk;high;M56150;x
9003763;Minister of Armament;ジョン・J・デドマン;46;SD;Theoretical Scientist;high;M56098;x
9003764;Minister of Armament;エリック・ジョン・ハリソン;49;SC;Military Entrepreneur;high;M56152;x
9003765;Minister of Security;ハーバート・V・ジョンソン;45;SD;Man of the People;high;M56153;x
9003766;Minister of Security;パーマー・A・マクブライド;49;SC;Silent Lawyer;high;M56042;x
9003767;Minister of Security;エリック・ジョン・ハリソン;50;SC;Compassionate Gentleman;high;M56152;x
9003768;Minister of Security;W・S・K・ヒューズ;51;SC;Prince of Terror;high;M56156;x
9003769;Head of Military Intelligence;ハーバート・V・エヴァット;41;SD;Political Specialist;high;M56050;x
9003770;Head of Military Intelligence;ジョン・A・スパイサー;49;SC;Dismal Enigma;high;M56158;x
9003771;Head of State;サー・ウィリアム・スリム;53;SD;Resigned Generalissimo;high;M56159;x
9003772;Head of State;サー・ウィリアム・スリム;53;SC;Resigned Generalissimo;high;M56159;x
9003773;Head of State;ウィリアム・ロード・ダンロッシル;60;SD;Weary Stiffneck;high;M56161;x
9003774;Head of State;ウィリアム・ロード・ダンロッシル;60;SC;Weary Stiffneck;high;M56161;x
9003775;Head of State;ウィリアム・ロード・ド・リール;61;SD;Autocratic Charmer;high;M56163;x
9003776;Head of State;ウィリアム・ロード・ド・リール;61;SC;Autocratic Charmer;high;M56163;x
9003777;Head of Government;ハーバート・V・エヴァット;51;SD;Silent Workhorse;high;M56050;x
9003778;Head of Government;アーサー・コルウェル;60;SD;Naive Optimist;high;M56166;x
9003779;Foreign Minister;リチャード・G・ケーシー;51;SC;Ideological Crusader;high;M56167;x
9003780;Foreign Minister;ガーフィールド・E・バーウィック;61;SC;Iron Fisted Brute;high;M56168;x
9003781;Foreign Minister;アーサー・コルウェル;54;SD;Great Compromiser;high;M56166;x
9003782;Foreign Minister;ゴフ・ホイットラム;60;SD;The Cloak N Dagger Schemer;high;M56170;x
9003783;Minister of Armament;フィリップ・A・M・マクブライド;50;SC;laissez-faire capitalist;high;M56171;x
9003784;Minister of Armament;アソール・G・タウンリー;58;SC;Resource Industrialist;high;M56172;x
9003785;Minister of Armament;マルコム・フレーザー;58;SD;Air Superiority Proponent;high;M56173;x
9003786;Minister of Security;アレン・フェアホール;56;SC;Silent Lawyer;high;M56174;x
9003787;Minister of Security;ゴードン・フリース;58;SC;Compassionate Gentleman;high;M56175;x
9003788;Minister of Security;ピーター・J・ニクソン;61;SD;Back Stabber;high;M56176;x
9003789;Head of Military Intelligence;ニール・オサリヴァン;56;SC;Industrial Specialist;high;M56177;x
9003790;Head of Military Intelligence;ガーフィールド・E・バーウィック;58;SC;Political Specialist;high;M56168;x
9003791;Head of Military Intelligence;ライオネル・K・マーフィー;61;SD;Technical Specialist;high;M56179;x
9003792;Head of State;ジョルジュ・デ・ヴィエ・ヴァイカウント・ギャルウェイ;36;SD;Stern Imperialist;high;M55001;x
9003793;Head of Government;マイケル・ジョセフ・サヴェージ;36;SD;Silent Workhorse;high;M55002;x
9003794;Foreign Minister;マイケル・ジョセフ・サヴェージ;36;SD;Great Compromiser;high;M55002;x
9003795;Minister of Armament;ウォルター・ナッシュ;36;SD;Resource Industrialist;high;M55004;x
9003796;Minister of Security;ウィリアム・パリー;36;SD;Compassionate Gentleman;high;M55005;x
9003797;Head of Military Intelligence;ケネス・フォークス;36;SD;Dismal Enigma;high;M55006;x
9003798;Chief of Staff;ウィリアム・シンクレア＝バージェス;36;ML;School of Mass Combat;high;M55007;x
9003799;Chief of Army;ウィリアム・シンクレア＝バージェス;36;ML;Elastic Defence Doctrine;high;M55007;x
9003800;Chief of Navy;E・R・ドラモンド;36;ML;Base Control Doctrine;high;M55009;x
9003801;Chief of Air Force;R・A・コクラン;36;ML;Air Superiority Doctrine;high;M55010;x
9003802;Head of State;ジョルジュ・デ・ヴィエ・ヴァイカウント・ギャルウェイ;36;SC;Stern Imperialist;high;M55001;x
9003803;Head of State;ルイス・ノートン・ニューアール男爵;41;SD;Autocratic Charmer;high;M55033;x
9003804;Head of State;ルイス・ノートン・ニューアール男爵;41;ML;Autocratic Charmer;high;M55033;x
9003805;Head of State;バーナード・フライバーグ男爵;46;SD;Resigned Generalissimo;high;M55035;x
9003806;Head of State;バーナード・フライバーグ男爵;46;ML;Resigned Generalissimo;high;M55035;x
9003807;Head of Government;アダム・ハミルトン;38;SC;Corporate Suit;high;M55037;x
9003808;Head of Government;ピーター・フレーザー;40;SD;Political Protege;high;M55038;x
9003809;Head of Government;シドニー・ホランド;43;SC;Smiling Oilman;high;M55039;x
9003810;Foreign Minister;フランク・ラングストーン;38;SD;Ideological Crusader;high;M55040;x
9003811;Foreign Minister;ピーター・フレーザー;40;SD;Biased Intellectual;high;M55038;x
9003812;Foreign Minister;ウォルター・ナッシュ;45;SD;Apologetic Clerk;high;M55004;x
9003813;Foreign Minister;ジェームズ・アレン;38;ML;Great Compromiser;high;M55043;x
9003814;Foreign Minister;アダム・ハミルトン;38;SC;Apologetic Clerk;high;M55037;x
9003815;Foreign Minister;ウィリアム・シンクレア＝バージェス;40;SC;General Staffer;high;M55007;x
9003816;Foreign Minister;ゴードン・コアテス;42;SC;The Cloak N Dagger Schemer;high;M55046;x
9003817;Foreign Minister;シドニー・ホランド;43;SC;Great Compromiser;high;M55039;x
9003818;Minister of Armament;ダン・サリヴァン;36;SD;Resource Industrialist;high;M55048;x
9003819;Minister of Armament;ウィリアム・J・ジョーダン;39;SD;laissez-faire capitalist;high;M55049;x
9003820;Minister of Armament;L・M・イシット;39;SD;Air to Sea Proponent;high;M55050;x
9003821;Minister of Armament;キース・J・ホリオーク;44;SD;Military Entrepreneur;high;M55051;x
9003822;Minister of Armament;W・E・パリー;42;ML;Submarine Proponent;high;M55052;x
9003823;Minister of Armament;R・A・コクラン;36;SC;Air Superiority Proponent;high;M55010;x
9003825;Minister of Armament;A・デ・テロッテ・ネヴィル;39;SC;Strategic Air Proponent;high;M55055;x
9003826;Minister of Armament;W・H・ストラットン;39;SC;Air to Ground Proponent;high;M55056;x
9003827;Minister of Armament;サー・フレデリック・フィールド;42;SC;Battle Fleet Proponent;high;M55057;x
9003828;Minister of Armament;ケン・マッケンジー;43;SC;Theoretical Scientist;high;M55058;x
9003829;Minister of Armament;エドワード・プティック;44;SC;Infantry Proponent;high;M55059;x
9003830;Minister of Armament;J・E・デュイガン;45;SC;Tank Proponent;high;M55060;x
9003831;Minister of Security;エドワード・ブランデル;38;SD;Silent Lawyer;high;M55061;x
9003832;Minister of Security;ロバート・センプル;40;SD;Man of the People;high;M55062;x
9003833;Minister of Security;ジェームズ・アレン;36;ML;Back Stabber;high;M55043;x
9003834;Minister of Security;E・R・ドラモンド;43;ML;Efficient Sociopath;high;M55009;x
9003835;Minister of Security;ゴードン・コアテス;38;SC;Silent Lawyer;high;M55046;x
9003836;Minister of Security;アダム・ハミルトン;39;SC;Crime Fighter;high;M55037;x
9003837;Minister of Security;シドニー・ホランド;42;SC;Prince of Terror;high;M55039;x
9003838;Minister of Security;ケネス・フォークス;45;SC;Compassionate Gentleman;high;M55006;x
9003839;Head of Military Intelligence;ヒューゴー・フィルポット;38;SD;Logistics Specialist;high;M55069;x
9003840;Head of Military Intelligence;トム・スタンレー;43;SD;Political Specialist;high;M55021;x
9003841;Head of Military Intelligence;アダム・ハミルトン;37;SC;Dismal Enigma;high;M55037;x
9003842;Head of Military Intelligence;ケン・マッケンジー;39;SC;Industrial Specialist;high;M55058;x
9003843;Head of Military Intelligence;E・R・ドラモンド;42;SC;Naval Intelligence Specialist;high;M55009;x
9003844;Head of Military Intelligence;J・E・デュイガン;42;SC;Technical Specialist;high;M55060;x
9003845;Chief of Staff;J・E・デュイガン;37;ML;School of Manoeuvre;high;M55060;x
9003846;Chief of Staff;ロナルド・パーク;40;ML;School of Mass Combat;high;M55076;x
9003847;Chief of Staff;エドワード・プティック;41;ML;School of Defence;high;M55059;x
9003848;Chief of Staff;ウィリアム・スティーヴンス;42;ML;School of Fire Support;high;M55078;x
9003849;Chief of Staff;N・ウェイア;46;ML;School of Psychology;high;M55079;x
9003850;Chief of Army;ノリス・ステファン・ファラ;37;ML;Elastic Defence Doctrine;high;M55080;x
9003851;Chief of Army;J・E・デュイガン;37;ML;Armoured Spearhead Doctrine;high;M55060;x
9003852;Chief of Army;J・C・ニコルス;40;ML;Static Defence Doctrine;high;M55082;x
9003853;Chief of Army;エドワード・プティック;41;ML;Decisive Battle Doctrine;high;M55059;x
9003854;Chief of Army;N・ウェイア;46;ML;Guns and Butter Doctrine;high;M55079;x
9003855;Chief of Navy;H・E・ホラン;38;ML;Open Seas Doctrine;high;M55085;x
9003856;Chief of Navy;W・E・パリー;40;ML;Indirect Approach Doctrine;high;M55052;x
9003857;Chief of Navy;サー・フレデリック・フィールド;42;ML;Decisive Naval Battle Doctrine;high;M55057;x
9003858;Chief of Navy;W・H・ストラットン;45;ML;Power Projection Doctrine;high;M55056;x
9003859;Chief of Navy;G・W・G・シンプソン;45;ML;Base Control Doctrine;high;M55089;x
9003860;Chief of Air Force;W・H・ストラットン;39;ML;Army Aviation Doctrine;high;M55056;x
9003861;Chief of Air Force;H・D・マクレガー;41;ML;Vertical Envelopment Doctrine;high;M55091;x
9003862;Chief of Air Force;L・M・イシット;43;ML;Naval Aviation Doctrine;high;M55050;x
9003863;Chief of Air Force;ゴードン・H・スティージ;44;ML;Air Superiority Doctrine;high;M55093;x
9003864;Chief of Air Force;A・デ・テロッテ・ネヴィル;45;ML;Carpet Bombing Doctrine;high;M55055;x
9003865;Head of State;T・C・A・ヒスロップ;36;PA;Benevolent Gentleman;high;M55011;x
9003866;Head of Government;A・E・ダヴィ;36;PA;Happy Amateur;high;M55012;x
9003867;Foreign Minister;A・E・ダヴィ;36;PA;Ideological Crusader;high;M55012;x
9003868;Minister of Armament;A・J・ストールウォージー;36;PA;Air to Sea Proponent;high;M55014;x
9003869;Minister of Security;W・A・ヴィーチ＝ミルン;36;PA;Prince of Terror;high;M55015;x
9003870;Head of Military Intelligence;アーサー・ダウズ;36;PA;Naval Intelligence Specialist;high;M55016;x
9003871;Chief of Staff;セイモア・デウィット;36;PA;School of Manoeuvre;high;M55017;x
9003872;Chief of Army;セイモア・デウィット;36;PA;Elastic Defence Doctrine;high;M55017;x
9003873;Chief of Navy;トレヴァー・ハンドリー;36;PA;Base Control Doctrine;high;M55019;x
9003874;Chief of Air Force;マーガレット・ウィッティントン;36;PA;Vertical Envelopment Doctrine;high;M55020;x
9003875;Head of State;トム・スタンレー;36;LE;Powerhungry Demagogue;high;M55021;x
