#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#;;;;;;;;;;;X
# Countries!;;;;;;;;;;;X
#;;;;;;;;;;;X
REGION_GREENLAND;グリーンランド;;;;;;;;;;x
REGION_HORN_OF_AFRICA;アフリカの角（アフリカ最東北端）;;;;;;;;;;x
REGION_HUNGARY;ハンガリー;;;;;;;;;;x
REGION_ICELAND;アイスランド;;;;;;;;;;x
REGION_INDIA;インド;;;;;;;;;;x
REGION_INDOCHINE;インドシナ;;;;;;;;;;x
REGION_INDONESIA;インドネシア;;;;;;;;;;x
REGION_IRELAND;アイルランド;;;;;;;;;;x
REGION_IRKUTSK;イルクーツク;;;;;;;;;;x
REGION_ITALY;イタリア;;;;;;;;;;x
REGION_JAPAN;日本;;;;;;;;;;x
REGION_KAUKASUS;コーカサス;;;;;;;;;;x
REGION_KAZAKSTAN;カザフスタン;;;;;;;;;;x
REGION_KAZAN;カザン;;;;;;;;;;x
REGION_KOREA;朝鮮;;;;;;;;;;x
REGION_KRASNOYARSK_;クラスノヤルスク;;;;;;;;;;x
REGION_LIBYA;リビア;;;;;;;;;;x
REGION_MADAGASCAR;マダガスカル;;;;;;;;;;x
REGION_MAGADAN;マガダン;;;;;;;;;;x
REGION_MEXICO;メキシコ;;;;;;;;;;x
REGION_MIDDLE_EAST;中東;;;;;;;;;;x
REGION_MIDWEST_US;アメリカ中西部;;;;;;;;;;x
REGION_MOROCCO;モロッコ;;;;;;;;;;x
REGION_NEW_GUINEA;ニューギニア;;;;;;;;;;x
REGION_NORTH_SOLOMON_ISLANDS;ソロモン諸島;;;;;;;;;;x
REGION_NORTHERN_CANADA;カナダ北部;;;;;;;;;;x
REGION_NORTHEAST_US_;アメリカ北東部;;;;;;;;;;x
REGION_NORTHERN_PERMAFROST;永久凍土北部;;;;;;;;;;x
REGION_NORTHWEST_US;アメリカ北西部;;;;;;;;;;x
REGION_NORWAY;ノルウェー;;;;;;;;;;x
REGION_NOVOSIBIRSK;ノヴォシビルスク;;;;;;;;;;x
REGION_PATAGONIA;パタゴニア;;;;;;;;;;x
REGION_PERSIA;ペルシア;;;;;;;;;;x
REGION_PHILIPPINES;フィリピン;;;;;;;;;;x
REGION_POLAND;ポーランド;;;;;;;;;;x
REGION_PORTUGAL;ポルトガル;;;;;;;;;;x
REGION_RIO_DE_LA_PLATA;リオデラプラタ;;;;;;;;;;x
REGION_ROMANIA;ルーマニア;;;;;;;;;;x
REGION_RUSSIA;ロシア;;;;;;;;;;x
REGION_SAHARA;サハラ;;;;;;;;;;x
REGION_SCOTLAND;スコットランド;;;;;;;;;;x
REGION_SOUTH_AFRICA;南アフリカ;;;;;;;;;;x
REGION_SOUTH_SOLOMON_ISLANDS;ニューヘブリデス諸島;;;;;;;;;;x
REGION_SOUTHCENTRAL_US;アメリカ中南部;;;;;;;;;;x
REGION_SOUTHEAST_US;アメリカ南東部;;;;;;;;;;x
REGION_SOUTHWEST_AFRICA;アフリカ南西部;;;;;;;;;;x
REGION_SOUTHWEST_US;アメリカ南西部;;;;;;;;;;x
REGION_SPAIN;スペイン;;;;;;;;;;x
REGION_SUDAN;スーダン;;;;;;;;;;x
REGION_SWEDEN;スウェーデン;;;;;;;;;;x
REGION_SWITZERLAND;スイス;;;;;;;;;;x
REGION_TOMSK;トムスク;;;;;;;;;;x
REGION_TUNISIA;チュニジア;;;;;;;;;;x
REGION_UKRAINE;ウクライナ;;;;;;;;;;x
REGION_URALS;ウラル;;;;;;;;;;x
REGION_WEST_AFRICA;西アフリカ;;;;;;;;;;x
REGION_WESTERN_CANADA;カナダ西部;;;;;;;;;;x
REGION_WHITE_SEA_TUNDRA;白海ツンドラ地帯;;;;;;;;;;x
#;;;;;;;;;;;x
SEAREGION_ARABIAN_SEA;アラビア海;;;;;;;;;;x
SEAREGION_BALTIC_SEA;バルト海;;;;;;;;;;x
SEAREGION_BAY_OF_BENGAL;ベンガル湾;;;;;;;;;;x
SEAREGION_BERING_SEA;ベーリング海;;;;;;;;;;x
SEAREGION_BISMARCK_SEA;ビズマーク海;;;;;;;;;;x
SEAREGION_BLACK_SEA;黒海;;;;;;;;;;x
SEAREGION_BRAZILIAN_COAST;ブラジル沿岸;;;;;;;;;;x
SEAREGION_CANADIAN_ARCTIC;カナダ北極圏;;;;;;;;;;x
SEAREGION_CAPE_OF_GOOD_HOPE;喜望峰;;;;;;;;;;x
SEAREGION_CARRIBEAN;カリブ海;;;;;;;;;;x
SEAREGION_CELTIC_SEA;ケルト海;;;;;;;;;;x
SEAREGION_CENTRAL_MEDITERRANEAN;地中海中部;;;;;;;;;;x
SEAREGION_CENTRAL_MID_ATLANTIC_RIDGE;大西洋中央海嶺;;;;;;;;;;x
SEAREGION_CENTRAL_PACIFIC_OCEAN;太平洋中部;;;;;;;;;;x
SEAREGION_COAST_OF_MADAGASCAR;マダガスカル沿岸;;;;;;;;;;x
SEAREGION_CORAL_SEA;珊瑚海;;;;;;;;;;x
SEAREGION_EAST_CHINA_SEA;東シナ海;;;;;;;;;;x
SEAREGION_EAST_INDIAN_OCEAN;インド洋東部;;;;;;;;;;x
SEAREGION_EAST_PACIFIC_OCEAN;東太平洋;;;;;;;;;;x
SEAREGION_EASTERN_ATLANTIC;大西洋東部;;;;;;;;;;x
SEAREGION_EASTERN_MEDITERRANEAN;地中海東部;;;;;;;;;;x
SEAREGION_EASTERN_SEABOARD;東海岸;;;;;;;;;;x
SEAREGION_GRAND_BANKS_SHELF;グランドバンクス大陸棚;;;;;;;;;;x
SEAREGION_GREAT_AUSTRALIAN_BIGHT;グレートオーストラリア湾;;;;;;;;;;x
SEAREGION_HOME_ISLANDS;本土海域;;;;;;;;;;x
SEAREGION_IBERIAN_WEST_COAST;イベリア西海岸;;;;;;;;;;x
SEAREGION_ICE_SEA;北極海東部;;;;;;;;;;x
SEAREGION_JAVA_SEA;ジャワ海;;;;;;;;;;x
SEAREGION_MEXICAN_GULF;メキシコ湾;;;;;;;;;;x
SEAREGION_MOLUCCAS;モルッカ諸島;;;;;;;;;;x
SEAREGION_MOZAMBIQUE_CHANNEL;モザンビーク海峡;;;;;;;;;;x
SEAREGION_NORTH_ATLANTIC;北大西洋;;;;;;;;;;x
SEAREGION_NORTH_PACIFIC_OCEAN;北太平洋;;;;;;;;;;x
SEAREGION_NORTH_SEA;北海;;;;;;;;;;x
SEAREGION_NORTHEAST_ATLANTIC;大西洋北東部;;;;;;;;;;x
SEAREGION_NORTHWEST_ATLANTIC;大西洋北西部;;;;;;;;;;x
SEAREGION_PACIFIC_ANTARCTIC_RIDGE;太平洋・南極海嶺;;;;;;;;;;x
SEAREGION_PHILIPPINE_SEA;フィリピン海;;;;;;;;;;x
SEAREGION_SARGASSOS;サルガッソー;;;;;;;;;;x
SEAREGION_SEA_OF_OKHOTSK;オホーツク海;;;;;;;;;;x
SEAREGION_SOUTH_CHINA_SEA;南シナ海;;;;;;;;;;x
SEAREGION_SOUTH_INDIAN_OCEAN;南インド洋;;;;;;;;;;x
SEAREGION_SOUTH_PACIFIC_OCEAN;南太平洋;;;;;;;;;;x
SEAREGION_SOUTHCENTRAL_ATLANTIC;大西洋中南部;;;;;;;;;;x
SEAREGION_SOUTHEAST_ATLANTIC_OCEAN;大西洋南東部;;;;;;;;;;x
SEAREGION_SOUTHEAST_PACIFIC_OCEAN;太平洋南東部;;;;;;;;;;x
SEAREGION_SOUTHWEST_ATLANTIC_OCEAN;大西洋南西部;;;;;;;;;;x
SEAREGION_TASMAN_SEA;タスマン海;;;;;;;;;;x
SEAREGION_WEST_COAST_OF_NORTH_AMERICA;北アメリカ沿岸西部;;;;;;;;;;x
SEAREGION_WEST_COAST_OF_SOUTH_AMERICA;南アメリカ沿岸西部;;;;;;;;;;x
SEAREGION_WEST_INDIAN_OCEAN;西インド洋;;;;;;;;;;x
SEAREGION_WESTERN_ICE_SEA;北極海西部;;;;;;;;;;x
SEAREGION_WESTERN_MEDITERRANEAN;地中海西部;;;;;;;;;;x
#;;;;;;;;;;;x
NHEMIS;北半球;;;;;;;;;;x
SHEMIS;南半球;;;;;;;;;;x
#;;;;;;;;;;;x
WEATHER_CLEAR;快晴;;;;;;;;;;x
WEATHER_FROZEN;氷点下;;;;;;;;;;x
WEATHER_RAINING;降雨;;;;;;;;;;x
WEATHER_SNOWING;降雪;;;;;;;;;;x
WEATHER_STORM;暴風雨;;;;;;;;;;x
WEATHER_BLIZZARD;吹雪;;;;;;;;;;x
WEATHER_MUDDY;泥濘地;;;;;;;;;;x
#;;;;;;;;;;;x
CLIMATE;気候;;;;;;;;;;x
CLIMATE_-;気候指定なし;;;;;;;;;;x
CLIMATE_ARID;乾燥気候;;;;;;;;;;x
CLIMATE_ARCTIC;寒帯気候;;;;;;;;;;x
CLIMATE_SUBARCTIC;亜寒帯気候;;;;;;;;;;x
CLIMATE_TEMPERATE;温暖気候;;;;;;;;;;x
CLIMATE_MUDDY;温暖気候/泥濘地;;;;;;;;;;x
CLIMATE_MEDITERRANEAN;地中海性気候;;;;;;;;;;x
CLIMATE_SUBTROPICAL;亜熱帯気候;;;;;;;;;;x
CLIMATE_TROPICAL;熱帯気候;;;;;;;;;;x
#;;;;;;;;;;;x
TERRAIN_PLAINS;平原;;;;;;;;;;x
TERRAIN_FOREST;森林;;;;;;;;;;x
TERRAIN_MOUNTAIN;山岳;;;;;;;;;;x
TERRAIN_DESERT;砂漠;;;;;;;;;;x
TERRAIN_MARSH;湿地;;;;;;;;;;x
TERRAIN_HILLS;丘陵;;;;;;;;;;x
TERRAIN_JUNGLE;密林;;;;;;;;;;x
TERRAIN_URBAN;市街地;;;;;;;;;;x
TERRAIN_OCEAN;海;;;;;;;;;;x
TERRAIN_RIVER;河川;;;;;;;;;;x
TERRAIN_NONE;なし;;;;;;;;;;x
#EOF;;;;;;;;;;;x
