U08;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9007549;Foreign Minister;マヌエル・モラ・ミランダ;40;SD;Great Compromiser;high;M44045;x
9007550;Foreign Minister;マヌエル・ビアンチ・グンディアン;40;SD;Iron Fisted Brute;high;M44054;x
9007551;Foreign Minister;ルイス・アラモス・バロス;41;SD;Ideological Crusader;high;M44055;x
9007552;Foreign Minister;エルネスト・バラス・ハルパ;42;SD;General Staffer;high;M44056;x
9007553;Foreign Minister;J・フェルナンデス・イ・フェルナンデス;42;SD;The Cloak N Dagger Schemer;high;M44057;x
9007554;Foreign Minister;ラウル・フリエ・ゴメス;45;SD;Apologetic Clerk;high;M44058;x
9007555;Foreign Minister;J・R・ギテレス・アレンデ;38;SL;Biased Intellectual;high;M44059;x
9007556;Foreign Minister;ルイス・アルテアガ・ガルシア;38;SL;The Cloak N Dagger Schemer;high;M44023;x
9007557;Foreign Minister;ミゲル・クルチャガ・タコマール;42;PA;Iron Fisted Brute;high;M44003;x
9007558;Foreign Minister;フランシスコ・オライアン・オレゴ;42;SC;General Staffer;high;M44062;x
9007559;Foreign Minister;カルロス・D・ソト;43;SC;The Cloak N Dagger Schemer;high;M44063;x
9007560;Foreign Minister;ルイス・レナルド・バレンスエラ;46;SC;Apologetic Clerk;high;M44064;x
9007561;Foreign Minister;J・G・フォン・マレース;38;FA;Ideological Crusader;high;M44011;x
9007562;Foreign Minister;ルイス・アルテアガ・ガルシア;38;LE;The Cloak N Dagger Schemer;high;M44023;x
9007563;Foreign Minister;フェルナンド・ブロウン・モラレス;46;LWR;Apologetic Clerk;high;M44067;x
9007564;Minister of Armament;カルロス・ガルシア・パラシオス;38;SD;Theoretical Scientist;high;M44068;x
9007565;Minister of Armament;ファン・リオス・モラレス;38;SD;Resource Industrialist;high;M44069;x
9007566;Minister of Armament;ルイス・アラモス・バロス;39;SD;Infantry Proponent;high;M44055;x
9007567;Minister of Armament;ペドロ・アギレ・セルダ;40;SD;laissez-faire capitalist;high;M44031;x
9007568;Minister of Armament;カルロス・フエンテス・ラーベ;41;SD;Military Entrepreneur;high;M44072;x
9007569;Minister of Armament;フランシスコ・ワルケル・リナレス;42;SD;Tank Proponent;high;M44073;x
9007570;Minister of Armament;ダリオ・ムヒカ・ガンボア;44;SD;Air Superiority Proponent;high;M44010;x
9007571;Minister of Armament;マヌエル・C・ピレイラ;46;SD;Resource Industrialist;high;M44075;x
9007572;Minister of Armament;ホセ・ルイス・サンチェス・ベサ;37;SL;Air to Ground Proponent;high;M44076;x
9007573;Minister of Armament;クリストバル・サエンス・セルダ;38;SL;Administrative Genius;high;M44052;x
9007574;Minister of Armament;エンリケ・ビリェガス;38;SC;laissez-faire capitalist;high;M44078;x
9007575;Minister of Armament;ビクトル・ラレンス・キハダ;39;SC;Submarine Proponent;high;M44079;x
9007576;Minister of Armament;フランシスコ・オライアン・オレゴ;43;SC;Battle Fleet Proponent;high;M44062;x
9007577;Minister of Armament;ミサエル・ガリェギリョス;46;SC;Corrupt Kleptocrat;high;M44012;x
9007578;Minister of Armament;グスタボ・ロス・サンタ・マリア;46;SC;Administrative Genius;high;M44002;x
9007579;Minister of Armament;エルネスト・バラス・ハルパ;42;PA;Corrupt Kleptocrat;high;M44056;x
9007580;Minister of Armament;マヌエル・ビアンチ・グンディアン;42;PA;Infantry Proponent;high;M44054;x
9007581;Minister of Armament;ラモン・カリス;38;FA;Infantry Proponent;high;M44014;x
9007582;Minister of Armament;カルロス・プガ・モンサルベ;44;FA;Air to Sea Proponent;high;M44087;x
9007583;Minister of Armament;C・L・ブレスト・リフォ;38;LE;Theoretical Scientist;high;M44022;x
9007584;Minister of Armament;アウグスティン・エドワーズ;42;LE;Air Superiority Proponent;high;M44089;x
9007585;Minister of Armament;アウレリオ・セレドン・パルマ;46;LWR;Strategic Air Proponent;high;M44090;x
9007586;Minister of Security;マヌエル・サリナス;38;SD;Silent Lawyer;high;M44091;x
9007587;Minister of Security;マヌエル・モラ・ミランダ;41;SD;Back Stabber;high;M44045;x
9007588;Minister of Security;ダリオ・ムヒカ・ガンボア;42;SD;Efficient Sociopath;high;M44010;x
9007589;Minister of Security;アントニオ・J・ロイス;45;SD;Prince of Terror;high;M44032;x
9007590;Minister of Security;アントニオ・ウネーウス;37;SL;Man of the People;high;M44095;x
9007591;Minister of Security;ミゲル・ゴンサレス・リオス;38;SL;Crooked Kleptocrat;high;M44096;x
9007592;Minister of Security;アブラーム・オルエガ・アグアヨ;38;SL;Crime Fighter;high;M44051;x
9007593;Minister of Security;J・R・ギテレス・アレンデ;42;SC;Crime Fighter;high;M44059;x
9007594;Minister of Security;マヌエル・リバス・ビクーニャ;43;SC;Prince of Terror;high;M44099;x
9007595;Minister of Security;エルネスト・バラス・ハルパ;46;SC;Crooked Kleptocrat;high;M44056;x
9007596;Minister of Security;カルロス・イバニェス・デル・カンポ;39;PA;Man of the People;high;M44035;x
9007597;Minister of Security;ビセンテ・メリノ・ビエリチ;42;PA;Prince of Terror;high;M44102;x
9007598;Minister of Security;カルロス・ケレル;38;FA;Back Stabber;high;M44015;x
9007599;Minister of Security;マーマデューク・グロベ;38;LE;Man of the People;high;M44021;x
9007600;Minister of Security;クリストバル・サエンス・セルダ;45;LWR;Prince of Terror;high;M44052;x
9007601;Head of Military Intelligence;フェデリコ・エスカマンテ;38;SD;Logistics Specialist;high;M44106;x
9007602;Head of Military Intelligence;ファン・リオス・モラレス;41;SD;Dismal Enigma;high;M44069;x
9007603;Head of Military Intelligence;エドゥアルド・イルマン;42;SD;Naval Intelligence Specialist;high;M44004;x
9007604;Head of Military Intelligence;サルバドル・アジェンデ;43;SD;Industrial Specialist;high;M44039;x
9007605;Head of Military Intelligence;ダリオ・ムヒカ・ガンボア;46;SD;Technical Specialist;high;M44010;x
9007606;Head of Military Intelligence;カルロス・フエンテス・ラーベ;38;SL;Industrial Specialist;high;M44072;x
9007607;Head of Military Intelligence;カルロス・プガ・モンサルベ;40;SL;Technical Specialist;high;M44087;x
9007608;Head of Military Intelligence;ビクトル・ラレンス・キハダ;42;SC;Naval Intelligence Specialist;high;M44079;x
9007609;Head of Military Intelligence;フェデリコ・クラウデ;43;SL;Industrial Specialist;high;M44115;x
9007610;Head of Military Intelligence;ダリオ・セリェハス・ロハス;46;SC;Logistics Specialist;high;M44116;x
9007611;Head of Military Intelligence;アリオスト・エレーラ;38;FA;Logistics Specialist;high;M44016;x
9007612;Head of Military Intelligence;ピエトロ・カンポス・バレンサナ;44;PA;Industrial Specialist;high;M44118;x
9007613;Head of Military Intelligence;フリオ・アラルド・ピント;38;LE;Political Specialist;high;M44006;x
9007614;Chief of Staff;エルネスト・M・オルランド;38;SD;School of Mass Combat;high;M44121;x
9007615;Chief of Staff;アルトゥーロ・エスピノサ・ムヒカ;45;SC;School of Fire Support;high;M44122;x
9007616;Chief of Staff;カルロス・プガ・モンサルベ;38;SL;School of Mass Combat;high;M44087;x
9007617;Chief of Staff;ダリオ・セリェハス・ロハス;42;SC;School of Psychology;high;M44116;x
9007618;Chief of Staff;ラウル・アライ・スティグリチ;44;SC;School of Manoeuvre;high;M44125;x
9007619;Chief of Staff;ルイス・ビダル・バルガス;46;SC;School of Fire Support;high;M44126;x
9007621;Chief of Staff;ディアス・バルデラマ;38;FA;School of Defence;high;M44017;x
9007622;Chief of Staff;グスタボ・シルバ;38;LE;School of Manoeuvre;high;M44027;x
9007623;Chief of Army;ルイス・オテロ・ムヒカ;38;SD;Armoured Spearhead Doctrine;high;M44130;x
9007624;Chief of Army;サルバドル・アロン・ガルベス;44;SD;Guns and Butter Doctrine;high;M44131;x
9007625;Chief of Army;カルロス・フエンテス・ラーベ;38;SL;Decisive Battle Doctrine;high;M44072;x
9007626;Chief of Army;アルトゥーロ・エスピノサ・ムヒカ;43;SC;Static Defence Doctrine;high;M44122;x
9007627;Chief of Army;オスカル・イスリエタ・モリナ;46;SC;Guns and Butter Doctrine;high;M44134;x
9007628;Chief of Army;ラファエル・フェルナンデス・レイエス;42;PA;Elastic Defence Doctrine;high;M44135;x
9007629;Chief of Army;ディアス・バルデラマ;38;FA;Static Defence Doctrine;high;M44017;x
9007630;Chief of Army;フリオ・アラルド・ピント;38;LE;Elastic Defence Doctrine;high;M44006;x
9007631;Chief of Navy;ファン・ロドリゲス;38;SD;Open Seas Doctrine;high;M44138;x
9007632;Chief of Navy;フリオ・ヘルケン・マン;44;SD;Power Projection Doctrine;high;M44139;x
9007633;Chief of Navy;フランシスコ・オライアン・オレゴ;38;SL;Decisive Naval Battle Doctrine;high;M44062;x
9007634;Chief of Navy;ガストン・クルスセウスキ・ガルシア;46;SC;Base Control Doctrine;high;M44142;x
9007635;Chief of Navy;エルナン・サラテア;38;FA;Decisive Naval Battle Doctrine;high;M44019;x
9007636;Chief of Navy;グスタボ・シルバ;38;LE;Indirect Approach Doctrine;high;M44027;x
9007637;Chief of Air Force;ディエゴ・アラセナ;38;SD;Air Superiority Doctrine;high;M44146;x
9007638;Chief of Air Force;ラウル・ゴンサレス・ノリェ;46;SL;Army Aviation Doctrine;high;M44147;x
9007639;Chief of Air Force;ホセ・ルイス・サンチェス・ベサ;37;SL;Carpet Bombing Doctrine;high;M44076;x
9007640;Chief of Air Force;イスマエル・サラスア・テラン;42;SC;Vertical Envelopment Doctrine;high;M44149;x
9007641;Chief of Air Force;マヌエル・トバリアス;46;SC;Army Aviation Doctrine;high;M44150;x
9007642;Chief of Air Force;アリオスト・エレーラ;38;FA;Air Superiority Doctrine;high;M44016;x
9007643;Chief of Air Force;マーマデューク・グロベ;38;LE;Naval Aviation Doctrine;high;M44021;x
9007644;Chief of Air Force;グスタボ・シルバ;45;LWR;Army Aviation Doctrine;high;M44027;x
9007645;Head of State;グスタボ・ロス・サンタ・マリア;38;SC;Popular Figurehead;high;M44002;x
9007646;Head of State;マヌエル・モラ・ミランダ;42;SC;Insignificant Layman;high;M44045;x
9007647;Head of Government;カルロス・イバニェス・デル・カンポ;46;SC;Old General;high;M44035;x
9007648;Head of State;ヘロニモ・メンデス・アランシビア;41;SD;Stern Imperialist;high;M44157;x
9007649;Head of Government;ヘロニモ・メンデス・アランシビア;41;SD;Silent Workhorse;high;M44157;x
9007650;Head of State;アルフレド・ドゥアルデ・バスケス;46;SD;Pig-headed Isolationist;high;M44159;x
9007651;Head of Government;アルフレド・ドゥアルデ・バスケス;46;SD;Naive Optimist;high;M44159;x
9007652;Head of State;ミサエル・ガリェギリョス;44;FA;Insignificant Layman;high;M44012;x
9007653;Head of State;ミゲル・クルチャガ・タコマール;38;SL;Autocratic Charmer;high;M44003;x
9007654;Head of Government;ミゲル・クルチャガ・タコマール;38;SL;Naive Optimist;high;M44003;x
9007655;Head of Government;ホルへ・アレッサンドリ・ロドリゲス;52;SC;Corporate Suit;high;M44164;x
9007656;Head of State;アルフォンソ・ロペス・プマレホ;36;SD;Weary Stiffneck;high;M37001;x
9007657;Head of Government;アルフォンソ・ロペス・プマレホ;36;SD;Silent Workhorse;high;M37001;x
9007658;Foreign Minister;エルネスト・ゴンサレス・ピエドライタ;36;SD;Ideological Crusader;high;M37003;x
9007659;Minister of Armament;ベニト・エルナンデス;36;SD;Corrupt Kleptocrat;high;M37004;x
9007660;Minister of Security;ホルヘ・ロア・マルティネス;36;SD;Compassionate Gentleman;high;M37005;x
9007661;Head of Military Intelligence;フェルナンド・ロンドノ・イ・ロンドノ;36;SD;Industrial Specialist;high;M37006;x
9007663;Chief of Army;エドゥアルド・ポワリエ・エスコバル;36;SD;Elastic Defence Doctrine;high;M37008;x
9007664;Chief of Navy;ルイス・アセベド;36;SD;Decisive Naval Battle Doctrine;high;M37009;x
9007665;Chief of Air Force;ヘルマン・オラーノ;36;SD;Air Superiority Doctrine;high;M37010;x
9007666;Head of State;エドゥアルド・サントス・モンテホ;38;SL;Autocratic Charmer;high;M37032;x
9007667;Head of State;アルベルト・ジェラス・カマルゴ;42;SL;Insignificant Layman;high;M37033;x
9007668;Head of State;ガブリエル・トゥルバイ・アヤラ;46;SL;Benevolent Gentleman;high;M37034;x
9007669;Head of State;ホアキン・フェルナンデス;38;SC;Popular Figurehead;high;M37035;x
9007670;Head of State;カルロス・アランゴ・ベレス;42;SC;Stern Imperialist;high;M37036;x
9007671;Head of State;ホルヘ・エリエセル・ガイタン;45;SC;Popular Figurehead;high;M37037;x
9007672;Head of State;マリアーノ・オスピナ・ペレス;46;ML;Barking Buffoon;high;M37038;x
9007673;Head of State;フリオ・バルデス;38;FA;Resigned Generalissimo;high;M37011;x
9007674;Head of State;グスタボ・ロハス・ピニリャ;45;PA;Resigned Generalissimo;high;M37040;x
9007675;Head of State;ケリスタ・セロル;38;LE;Pig-headed Isolationist;high;M37021;x
9007676;Head of State;ホルヘ・エリエセル・ガイタン;46;LWR;Popular Figurehead;high;M37037;x
9007677;Head of Government;カルロス・ロサーノ・イ・ロサーノ;38;SD;Smiling Oilman;high;M37044;x
9007678;Head of Government;ダリオ・エチャンディア;43;SD;Happy Amateur;high;M37045;x
9007679;Head of Government;エドゥアルド・サントス・モンテホ;38;SL;Flamboyant Tough Guy;high;M37032;x
9007680;Head of Government;アルベルト・ジェラス・カマルゴ;42;SL;Political Protege;high;M37033;x
9007681;Head of Government;ガブリエル・トゥルバイ・アヤラ;46;SL;Ambitious Union Boss;high;M37034;x
9007682;Head of Government;ホアキン・フェルナンデス;38;SC;Corporate Suit;high;M37035;x
9007683;Head of Government;カルロス・アランゴ・ベレス;42;SC;Silent Workhorse;high;M37036;x
9007684;Head of Government;ホルヘ・エリエセル・ガイタン;45;SC;Naive Optimist;high;M37037;x
9007685;Head of Government;マリアーノ・オスピナ・ペレス;46;SC;Happy Amateur;high;M37038;x
9007686;Head of Government;フリオ・バルデス;38;FA;Old General;high;M37011;x
9007687;Head of Government;ルベン・ピエドライタ・アランゴ;45;PA;Old General;high;M37017;x
9007688;Head of Government;ケリスタ・セロル;38;LE;Backroom Backstabber;high;M37021;x
9007689;Head of Government;ホルヘ・エリエセル・ガイタン;46;LWR;Naive Optimist;high;M37037;x
9007690;Foreign Minister;ホルヘ・ソト・デル・コラル;36;SD;The Cloak N Dagger Schemer;high;M37057;x
9007691;Foreign Minister;ガブリエル・トゥルバイ・アヤラ;37;SD;Iron Fisted Brute;high;M37034;x
9007692;Foreign Minister;カルロス・ロサーノ・イ・ロサーノ;42;SD;Great Compromiser;high;M37044;x
9007693;Foreign Minister;アルベルト・ジェラス・カマルゴ;44;SD;Biased Intellectual;high;M37033;x
9007694;Foreign Minister;ルイス・ロペス・デ・メサ;38;SL;Ideological Crusader;high;M37061;x
9007695;Foreign Minister;エンリケ・オラヤ・エレーラ;40;SL;Apologetic Clerk;high;M37062;x
9007696;Foreign Minister;フェルナンド・ロンドノ・イ・ロンドノ;43;SL;General Staffer;high;M37006;x
9007697;Foreign Minister;エドゥアルド・スレタ・カスティリョ;46;SL;Great Compromiser;high;M37064;x
9007698;Foreign Minister;アントニオ・ホセ・レストレポ;38;SC;General Staffer;high;M37065;x
9007699;Foreign Minister;ロベルト・ウルダネータ・アルベラエス;42;SC;Apologetic Clerk;high;M37066;x
9007700;Foreign Minister;ラウレアノ・ゴメス・カストロ;44;SC;The Cloak N Dagger Schemer;high;M37067;x
9007701;Foreign Minister;フランシスコ・ウマナ・ベルナール;46;SC;Biased Intellectual;high;M37068;x
9007702;Foreign Minister;メリトン・ロドリゲス・ロルダン;38;FA;Biased Intellectual;high;M37013;x
9007703;Foreign Minister;エドゥアルド・ポワリエ・エスコバル;39;PA;General Staffer;high;M37008;x
9007704;Foreign Minister;バルドメロ・サニン・カーノ;45;PA;Iron Fisted Brute;high;M37071;x
9007705;Minister of Armament;グレゴリオ・オブレゴン;37;SD;Tank Proponent;high;M37073;x
9007706;Minister of Armament;アライン・アデア・アリアガ;42;SD;Resource Industrialist;high;M37074;x
9007707;Minister of Armament;アルフォンソ・ロペス・プマレホ;37;SD;Infantry Proponent;high;M37001;x
9007708;Minister of Armament;フランシスコ・バルベリ・サモラノ;44;SD;laissez-faire capitalist;high;M37076;x
9007709;Minister of Armament;ウンベルト・チカ・ピンソン;38;SL;Theoretical Scientist;high;M37077;x
9007710;Minister of Armament;カミロ・ダーサ・アルバレス;40;SL;Air Superiority Proponent;high;M37078;x
9007711;Minister of Armament;アレハンドロ・ガルビス;42;SL;Corrupt Kleptocrat;high;M37079;x
9007712;Minister of Armament;プリニオ・メンドーサ;45;SL;Corrupt Kleptocrat;high;M37080;x
9007713;Minister of Armament;マウリシオ・ソト・ゴメス;46;SL;Submarine Proponent;high;M37081;x
9007714;Minister of Armament;アルベルト・ナリノ・チェイン;38;SC;Air to Sea Proponent;high;M37082;x
9007715;Minister of Armament;ウィリアム・マルティネス・ペレス;39;SC;Tank Proponent;high;M37083;x
9007716;Minister of Armament;ホアキン・フェルナンデス;42;SC;Resource Industrialist;high;M37035;x
9007717;Minister of Armament;マリアーノ・オスピナ・ペレス;44;SC;Military Entrepreneur;high;M37038;x
9007718;Minister of Armament;カルロス・アランゴ・ベレス;43;SC;Battle Fleet Proponent;high;M37036;x
9007719;Minister of Armament;カミロ・オスピナ・ベルナール;46;SC;Resource Industrialist;high;M37087;x
9007720;Minister of Armament;アントニオ・アセベド・エスコバル;38;FA;Corrupt Kleptocrat;high;M37014;x
9007721;Minister of Armament;フリオ・バルデス;47;PA;Theoretical Scientist;high;M37011;x
9007722;Minister of Armament;ホルヘ・ロア・マルティネス;38;LWR;Infantry Proponent;high;M37005;x
9007723;Minister of Armament;ガブリエル・キンタニジャ・モラレス;46;LWR;Battle Fleet Proponent;high;M37029;x
9007724;Minister of Armament;カルロス・ロサーノ・イ・ロサーノ;47;LWR;laissez-faire capitalist;high;M37044;x
9007725;Minister of Security;ラファエル・ギラルド・バルガス;42;SD;Crooked Kleptocrat;high;M37093;x
9007726;Minister of Security;ラファエル・オルマン;43;SD;Compassionate Gentleman;high;M37094;x
9007727;Minister of Security;アルベルト・ジェラス・カマルゴ;39;SD;Silent Lawyer;high;M37033;x
9007728;Minister of Security;フランチェスコ・ホセ・ウルティア;38;SL;Man of the People;high;M37096;x
9007729;Minister of Security;ベニト・エルナンデス;42;SL;Back Stabber;high;M37004;x
9007730;Minister of Security;エンリケ・ゴメス・ウルタド;45;SL;Crime Fighter;high;M37099;x
9007731;Minister of Security;エドゥアルド・スレタ・カスティリョ;46;SL;Crooked Kleptocrat;high;M37064;x
9007732;Minister of Security;カエサレ・ベルナール・グスタベス;38;SC;Crooked Kleptocrat;high;M37101;x
9007733;Minister of Security;ホセ・エリス・キンサド;42;SC;Back Stabber;high;M37016;x
9007734;Minister of Security;ウルピアノ・レンヒフォ・カルデナス;45;SC;Efficient Sociopath;high;M37103;x
9007735;Minister of Security;フランチェスコ・ホセ・ウルティア;47;SC;Man of the People;high;M37096;x
9007736;Minister of Security;メリトン・ロドリゲス・ロルダン;38;FA;Efficient Sociopath;high;M37013;x
9007737;Minister of Security;グスタボ・ロハス・ピニリャ;45;PA;Prince of Terror;high;M37040;x
9007738;Minister of Security;M・E・ロハス・デ・モレノ;47;PA;Man of the People;high;M37107;x
9007739;Minister of Security;レオン・デ・グレイフ;38;LWR;Man of the People;high;M37025;x
9007740;Minister of Security;ホルヘ・ロペス・スーヨ;41;LWR;Prince of Terror;high;M37109;x
9007741;Minister of Security;ダリオ・エチャンディア;46;LWR;Compassionate Gentleman;high;M37045;x
9007742;Head of Military Intelligence;ホルヘ・ロペス・スーヨ;42;SD;Political Specialist;high;M37109;x
9007743;Head of Military Intelligence;マヌエル・アリサン・ロペス;44;SD;Technical Specialist;high;M37112;x
9007744;Head of Military Intelligence;エドゥアルド・サントス・モンテホ;38;SL;Technical Specialist;high;M37032;x
9007745;Head of Military Intelligence;マウリシオ・ソト・ゴメス;42;SL;Naval Intelligence Specialist;high;M37081;x
9007746;Head of Military Intelligence;エンリコ・ディアス・カリアス;46;SL;Political Specialist;high;M37116;x
9007747;Head of Military Intelligence;エドゥアルド・ポワリエ・エスコバル;38;SC;Logistics Specialist;high;M37008;x
9007748;Head of Military Intelligence;アントニオ・アセベド・エスコバル;42;SC;Dismal Enigma;high;M37014;x
9007749;Head of Military Intelligence;ギリェルモ・パディリャ・マンリケ;45;SC;Dismal Enigma;high;M37119;x
9007750;Head of Military Intelligence;ホセ・エリス・キンサド;38;FA;Logistics Specialist;high;M37016;x
9007751;Head of Military Intelligence;メリトン・ロドリゲス・ロルダン;46;PA;Political Specialist;high;M37013;x
9007752;Head of Military Intelligence;エンリコ・ディアス・カリアス;47;PA;Dismal Enigma;high;M37116;x
9007753;Head of Military Intelligence;ケリスタ・セロル;38;ST;Dismal Enigma;high;M37021;x
9007754;Head of Military Intelligence;レオン・デ・グレイフ;46;LWR;Technical Specialist;high;M37025;x
9007755;Chief of Staff;ルイス・アセベド;42;SD;School of Mass Combat;high;M37009;x
9007756;Chief of Staff;ホセ・ギサ・イ・エスカラル;43;SD;School of Defence;high;M37127;x
9007757;Chief of Staff;カミロ・ダーサ・アルバレス;38;SL;School of Psychology;high;M37078;x
9007758;Chief of Staff;エドゥアルド・ポワリエ・エスコバル;38;SC;School of Fire Support;high;M37008;x
9007759;Chief of Staff;サルバドル・ティアガ・ゴンサレス;42;SC;School of Psychology;high;M37131;x
9007760;Chief of Staff;ルベン・ピエドライタ・アランゴ;38;PA;School of Manoeuvre;high;M37017;x
9007761;Chief of Staff;グスタボ・ロハス・ピニリャ;46;PA;School of Psychology;high;M37133;x
9007762;Chief of Staff;ルイス・ベルナルド・アンドラデ;38;ST;School of Psychology;high;M37027;x
9007763;Chief of Staff;ホルヘ・ロペス・スーヨ;46;LWR;School of Manoeuvre;high;M37109;x
9007764;Chief of Army;ルイス・アセベド;38;SD;Armoured Spearhead Doctrine;high;M37009;x
9007765;Chief of Army;グスタボ・ロハス・ピニリャ;44;SD;Static Defence Doctrine;high;M37133;x
9007766;Chief of Army;マヌエル・キニョネス;38;SL;Static Defence Doctrine;high;M37138;x
9007767;Chief of Army;ホセ・ギサ・イ・エスカラル;42;SL;Elastic Defence Doctrine;high;M37127;x
9007768;Chief of Army;ルベン・ピエドライタ・アランゴ;38;SC;Decisive Battle Doctrine;high;M37017;x
9007769;Chief of Army;ギリェルモ・パディリャ・マンリケ;46;SC;Guns and Butter Doctrine;high;M37119;x
9007770;Chief of Army;ケリスタ・セロル;38;ST;Guns and Butter Doctrine;high;M37021;x
9007771;Chief of Navy;マリオ・エスピノサ・ガシトゥア;38;SL;Decisive Naval Battle Doctrine;high;M37019;x
9007772;Chief of Navy;マウリシオ・ソト・ゴメス;45;SL;Open Seas Doctrine;high;M37081;x
9007773;Chief of Navy;サルバドル・ティアガ・ゴンサレス;38;SC;Base Control Doctrine;high;M37131;x
9007774;Chief of Navy;ガブリエル・キンタニジャ・モラレス;38;LWR;Power Projection Doctrine;high;M37029;x
9007775;Chief of Air Force;ルイス・アセベド;42;SD;Naval Aviation Doctrine;high;M37009;x
9007776;Chief of Air Force;サルバドル・ティアガ・ゴンサレス;43;SD;Vertical Envelopment Doctrine;high;M37131;x
9007777;Chief of Air Force;マヌエル・キニョネス;38;SL;Carpet Bombing Doctrine;high;M37138;x
9007778;Chief of Air Force;カミロ・ダーサ・アルバレス;42;SL;Air Superiority Doctrine;high;M37078;x
9007779;Chief of Air Force;アルトゥーロ・レマ・パサダ;45;SL;Vertical Envelopment Doctrine;high;M37154;x
9007780;Chief of Air Force;フェリックス・メルカド;38;SC;Army Aviation Doctrine;high;M37156;x
9007781;Chief of Air Force;エンリコ・ディアス・カリアス;42;SC;Naval Aviation Doctrine;high;M37116;x
9007782;Chief of Air Force;ルイス・ロドリゲス;38;PA;Carpet Bombing Doctrine;high;M37020;x
9007783;Chief of Air Force;ヘルマン・オラーノ;45;PA;Air Superiority Doctrine;high;M37010;x
9007784;Chief of Air Force;ルイス・ベルナルド・アンドラデ;38;ST;Naval Aviation Doctrine;high;M37027;x
9007785;Chief of Air Force;ラファエル・オルマン;46;LWR;Vertical Envelopment Doctrine;high;M37094;x
9007786;Head of State;アルフォンソ・ロペス・プマレホ;42;SD;Weary Stiffneck;high;M37001;x
9007787;Head of State;グスタボ・ロハス・ピニリャ;45;SD;Resigned Generalissimo;high;M37040;x
9007788;Head of State;ラウレアノ・ゴメス・カストロ;50;SC;Barking Buffoon;high;M37067;x
9007789;Chief of Army;ガブリエル・パリス・ゴルディージョ;52;SD;Elastic Defence Doctrine;high;M37169;x
9007790;Head of State;フェデリコ・パエス・チリボアガ;36;SL;Stern Imperialist;high;M40001;x
9007791;Head of Government;フェデリコ・パエス・チリボアガ;36;SL;Flamboyant Tough Guy;high;M40001;x
9007792;Foreign Minister;アルベルト・ラレア・チリボアガ;36;SL;Apologetic Clerk;high;M40003;x
9007793;Minister of Armament;ファビアン・デル・カステリョ;36;SL;laissez-faire capitalist;high;M40004;x
9007794;Minister of Security;ダビデ・フロレス;36;SL;Crime Fighter;high;M40005;x
9007795;Head of Military Intelligence;アウレリオ・モスケラ・ナルバエス;36;SL;Logistics Specialist;high;M40006;x
9007796;Chief of Staff;ベニグノ・アンドラーデ・フロレス;36;SL;School of Defence;high;M40007;x
9007797;Chief of Army;ヒルベルト・エンリケス・ガリョ;36;SL;Decisive Battle Doctrine;high;M40008;x
9007798;Chief of Navy;ファン・ラモン・カストロ;36;SL;Open Seas Doctrine;high;M40009;x
9007799;Chief of Air Force;コスメ・レネリャ・バルバト;36;SL;Army Aviation Doctrine;high;M40010;x
9007800;Head of State;グスタボ・ベセラ・パス;36;LWR;Insignificant Layman;high;M40021;x
9007801;Head of State;エンリケ・ヒル・ヒルベルト;40;LWR;Autocratic Charmer;high;M40023;x
9007802;Head of State;ホセ・マリア・ベラスコ・イバラ;41;SD;Benevolent Gentleman;high;M40033;x
9007803;Head of State;カミロ・ポンセ・エンリケス;47;SD;Popular Figurehead;high;M40034;x
9007804;Head of State;アウレリオ・モスケラ・ナルバエス;38;SL;Die-hard Reformer;high;M40006;x
9007805;Head of State;アンドレス・デ・コルドバ・ニエト;39;SL;Weary Stiffneck;high;M40036;x
9007806;Head of State;アントニオ・ポンス・カンプサノ;44;SL;Autocratic Charmer;high;M40037;x
9007807;Head of State;カルロス・アロセメナ・トーラ;47;SL;Resigned Generalissimo;high;M40038;x
9007808;Head of State;ファン・デ・ディアス・メラ;37;SC;Popular Figurehead;high;M40015;x
9007809;Head of State;カルロス・アロヨ・デル・リオ;41;SC;Powerhungry Demagogue;high;M40040;x
9007810;Head of State;イシドロ・アヨラ・クエバ;45;SC;Barking Buffoon;high;M40041;x
9007811;Head of State;カルロス・M・ラレア;46;SC;Insignificant Layman;high;M40042;x
9007812;Head of State;ヒルベルト・エンリケス・ガリョ;37;PA;Resigned Generalissimo;high;M40008;x
9007813;Head of State;マヌエル・ボレロ・ゴンサレス;38;PA;Stern Imperialist;high;M40044;x
9007814;Head of State;フリオ・モレノ・ペナエレーラ;40;PA;Autocratic Charmer;high;M40045;x
9007815;Head of State;ベニグノ・アンドラーデ・フロレス;41;PA;Resigned Generalissimo;high;M40007;x
9007816;Head of State;フリオ・サレム・ガリェゴス;44;SD;Resigned Generalissimo;high;M40047;x
9007817;Head of State;カルロス・マンチェノ・カハス;47;PA;Pig-headed Isolationist;high;M40048;x
9007818;Head of Government;グスタボ・ベセラ・パス;37;LWR;Ambitious Union Boss;high;M40021;x
9007819;Head of Government;エンリケ・ヒル・ヒルベルト;40;LWR;Political Protege;high;M40023;x
9007820;Head of Government;ホセ・マリア・ベラスコ・イバラ;41;SD;Ambitious Union Boss;high;M40033;x
9007821;Head of Government;カミロ・ポンセ・エンリケス;47;SD;Corporate Suit;high;M40034;x
