U03;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9002572;Minister of Armament;カレド・チェハブ;40;SC;Corrupt Kleptocrat;high;M529005;x
9002573;Minister of Armament;アフメド・ダウド;39;SC;Infantry Proponent;high;M529020;x
9002574;Minister of Armament;ナシム・マジュダラニ;45;SC;Resource Industrialist;high;M529039;x
9002575;Minister of Armament;カイレディン・アル＝アフダブ;36;PA;laissez-faire capitalist;high;M529006;x
9002576;Minister of Security;アブドゥル・ハミド・カラミ;39;SL;Man of the People;high;M529024;x
9002577;Minister of Security;ナシム・マジュダラニ;44;SL;Compassionate Gentleman;high;M529039;x
9002578;Minister of Security;カイレディン・アル＝アフダブ;36;SC;Crime Fighter;high;M529006;x
9002579;Minister of Security;カマル・ジュムブラト;40;SC;Back Stabber;high;M529044;x
9002580;Minister of Security;スリマヌ・ナウファイ;45;SC;Efficient Sociopath;high;M529045;x
9002581;Minister of Security;アユーブ・タベット;36;PA;Compassionate Gentleman;high;M529002;x
9002582;Head of Military Intelligence;バトリアルク・アル・アムーシ;40;SL;Dismal Enigma;high;M529047;x
9002583;Head of Military Intelligence;ファディ・イブラヒム;45;SL;Political Specialist;high;M529048;x
9002584;Head of Military Intelligence;アユーブ・タベット;36;SC;Industrial Specialist;high;M529002;x
9002585;Head of Military Intelligence;スリマヌ・ナウファイ;43;SC;Logistics Specialist;high;M529045;x
9002586;Head of Military Intelligence;サーデル・アル＝ムンラ;36;PA;Dismal Enigma;high;M529012;x
9002587;Chief of Staff;アントワーヌ・ハルブ;44;SL;School of Mass Combat;high;M529052;x
9002588;Chief of Staff;イスカンデル・ガネム;40;SC;School of Defence;high;M529053;x
9002589;Chief of Staff;ニコラ・ルミナツォフ;36;PA;School of Psychology;high;M529054;x
9002590;Chief of Army;ジャミ・ラフード;44;SL;Armoured Spearhead Doctrine;high;M529055;x
9002591;Chief of Army;フアド・チェハブ;40;SC;Guns and Butter Doctrine;high;M529056;x
9002592;Chief of Army;ラシュラシュ・アザム;36;PA;Elastic Defence Doctrine;high;M529057;x
9002593;Chief of Navy;ルイ・フィネ;41;SL;Indirect Approach Doctrine;high;M529058;x
9002594;Chief of Navy;ナビル・ジャド;43;SC;Open Seas Doctrine;high;M529059;x
9002595;Chief of Navy;アブダッラー・アレフ・アル＝ヤフィ;40;PA;Decisive Naval Battle Doctrine;high;M529003;x
9002596;Chief of Air Force;スリマヌ・ナウファイ;44;SL;Air Superiority Doctrine;high;M529045;x
9002597;Chief of Air Force;エミール・ブスタニ;40;SC;Air Superiority Doctrine;high;M529062;x
9002598;Chief of Air Force;ペトロ・トラド;36;PA;Army Aviation Doctrine;high;M529022;x
9002599;Head of Government;アンリ・デンツ;36;PA;Old General;high;L24059;x
9002600;Head of Military Intelligence;アンリ・デンツ;36;PA;Logistics Specialist;high;L24059;x
9002601;Chief of Staff;アンリ・デンツ;36;PA;School of Defence;high;L24059;x
9002602;Foreign Minister;ハミド・ファラニヤ;38;PA;Iron Fisted Brute;high;M529067;x
9002603;Minister of Armament;カミル・シャムン;38;PA;laissez-faire capitalist;high;M529068;x
9002604;Head of Military Intelligence;アーマッド・アル・フサイニ;38;PA;Dismal Enigma;high;M529069;x
9002605;Head of State;カミーユ・シャムン;52;SC;Powerhungry Demagogue;high;M529070;x
9002606;Head of Government;ハッサン・アル=オウェイニ;51;SC;Happy Amateur;high;M529071;x
9002607;Head of Government;ナジム・アル=アカリ;52;SC;Smiling Oilman;high;M529072;x
9002608;Head of Government;セブ・サラム;52;ML;Naive Optimist;high;M529073;x
9002609;Foreign Minister;フアド・チェハブ;50;SC;General Staffer;high;M529056;x
9002610;Head of State;イブン・ファイサル・ガジ1世;36;SC;Autocratic Charmer;high;M91001;x
9002611;Head of Government;ヤシン・パシャ・アル・ハシミ;36;SC;Naive Optimist;high;M91002;x
9002612;Foreign Minister;ヌリ・アス・サイード;36;SC;General Staffer;high;M91003;x
9002613;Minister of Armament;イブン・ファイサル・ガジ1世;36;SC;laissez-faire capitalist;high;M91001;x
9002614;Minister of Security;アリ・アブン・フセイン;36;SC;Back Stabber;high;M91005;x
9002615;Head of Military Intelligence;ヤシン・パシャ・アル・ハシミ;36;SC;Naval Intelligence Specialist;high;M91002;x
9002616;Chief of Staff;バクル・シドゥキ;36;SC;School of Defence;high;M91007;x
9002617;Chief of Army;フレデリク・G・ピーク;36;SC;Elastic Defence Doctrine;high;M91008;x
9002618;Chief of Navy;A・R・H・ナイ;36;SC;Open Seas Doctrine;high;M91009;x
9002619;Chief of Air Force;アリ・ベン・ジャワド;36;SC;Air Superiority Doctrine;high;M91010;x
9002620;Head of State;イブン・ファイサル・ガジ1世;36;LWR;Autocratic Charmer;high;M91001;x
9002621;Head of State;イブン・ファイサル・ガジ1世;36;PA;Autocratic Charmer;high;M91001;x
9002622;Head of State;イブン・ファイサル・ガジ1世;36;FA;Autocratic Charmer;high;M91001;x
9002623;Head of State;アミール・アル・イラー;39;LWR;Stern Imperialist;high;M91035;x
9002624;Head of State;アミール・アル・イラー;39;SC;Stern Imperialist;high;M91035;x
9002625;Head of State;アミール・アル・イラー;39;PA;Stern Imperialist;high;M91035;x
9002626;Head of State;アミール・アル・イラー;39;FA;Stern Imperialist;high;M91035;x
9002627;Head of State;イブン・ガジ・ファイサル2世;46;LWR;Benevolent Gentleman;high;M91039;x
9002628;Head of State;イブン・ガジ・ファイサル2世;46;PA;Benevolent Gentleman;high;M91039;x
9002629;Head of State;イブン・ガジ・ファイサル2世;46;FA;Benevolent Gentleman;high;M91039;x
9002630;Head of Government;モウサ・アル・アラミ;36;SC;Silent Workhorse;high;M91043;x
9002631;Head of Government;タハ・パシャ・アル・ハシミ;41;PA;Happy Amateur;high;M91044;x
9002632;Head of Government;ラゲブ・ナシャシビ;46;SC;Flamboyant Tough Guy;high;M91045;x
9002633;Head of Government;アザム・パシャ;36;PA;Old General;high;M91046;x
9002634;Head of Government;ジャミル・アル・ミドファイ;37;PA;Smiling Oilman;high;M91047;x
9002635;Head of Government;ヌリ・アス・サイード;38;PA;Old General;high;M91003;x
9002636;Head of Government;ハマディ・アル・パチャチ;44;PA;Silent Workhorse;high;M91049;x
9002637;Head of Government;サリーヒ・ジャブル;47;PA;Political Protege;high;M91050;x
9002638;Head of Government;ファウジ・アル・カウクジ;36;FA;Flamboyant Tough Guy;high;M91014;x
9002639;Head of Government;ラシッド・アリ・アル・ガイラーニー;40;FA;Smiling Oilman;high;M91011;x
9002640;Head of Government;ハジ・アミニ・アル・フセイニ;41;FA;Backroom Backstabber;high;M91013;x
9002641;Head of Government;ヒクメト・スレイマン;36;LWR;Naive Optimist;high;M91054;x
9002642;Head of Government;ヤヒヤ・ハムデー;40;LWR;Backroom Backstabber;high;M91021;x
9002643;Head of Government;タウフィク・アル・スウェイディ;46;LWR;Ambitious Union Boss;high;M91056;x
9002644;Head of Government;アルシャド・アル・ウマリ;46;LWR;Happy Amateur;high;M91027;x
9002645;Foreign Minister;ラゲブ・ナシャシビ;36;SC;Biased Intellectual;high;M91045;x
9002646;Foreign Minister;タハ・パシャ・アル・ハシミ;40;PA;Ideological Crusader;high;M91044;x
9002647;Foreign Minister;モウサ・アル・アラミ;41;SC;Great Compromiser;high;M91043;x
9002648;Foreign Minister;アザム・パシャ;36;PA;Apologetic Clerk;high;M91046;x
9002649;Foreign Minister;タウフィク・アル・スウェイディ;37;PA;Apologetic Clerk;high;M91056;x
9002650;Foreign Minister;アリ・ジャワド;39;PA;The Cloak N Dagger Schemer;high;M91064;x
9002651;Foreign Minister;ジャミル・アル・ミドファイ;40;PA;Apologetic Clerk;high;M91047;x
9002652;Foreign Minister;サリーヒ・ジャブル;41;PA;Ideological Crusader;high;M91050;x
9002653;Foreign Minister;アブダラー・アル・タムルジ;42;PA;Iron Fisted Brute;high;M91067;x
9002654;Foreign Minister;アブダラー・アル・ハフィズ;42;PA;Great Compromiser;high;M91068;x
9002655;Foreign Minister;ナスラト・アル・ファリシ;43;PA;Iron Fisted Brute;high;M91069;x
9002656;Foreign Minister;タフシン・アル・アスカリ;43;PA;Ideological Crusader;high;M91070;x
9002657;Foreign Minister;マフムド・スブヒ・ダフタリ;43;PA;Apologetic Clerk;high;M91071;x
9002658;Foreign Minister;アルシャド・アル・ウマリ;44;PA;General Staffer;high;M91027;x
9002659;Foreign Minister;アフマド・アブドゥル・バキ;46;PA;The Cloak N Dagger Schemer;high;M91073;x
9002660;Foreign Minister;ムハンメド・ファデルフォマリ;46;PA;Biased Intellectual;high;M91074;x
9002661;Foreign Minister;ラシッド・アリ・アル・ガイラーニー;36;FA;The Cloak N Dagger Schemer;high;M91011;x
9002662;Foreign Minister;アリ・マフムド・アル・シャイク;40;FA;Great Compromiser;high;M91019;x
9002663;Foreign Minister;ハジ・アミニ・アル・フセイニ;40;FA;Ideological Crusader;high;M91013;x
9002664;Foreign Minister;ムサ・ベイ・アル・シャフバンダル;41;FA;Biased Intellectual;high;M91078;x
9002665;Foreign Minister;ナジ・アル・アシル;36;PA;Ideological Crusader;high;M91080;x
9002666;Foreign Minister;ヒクメト・スレイマン;36;PA;Great Compromiser;high;M91054;x
9002667;Foreign Minister;タウフィク・アル・スウェイディ;46;LWR;Apologetic Clerk;high;M91056;x
9002668;Foreign Minister;アリ・モムターズ;46;LWR;General Staffer;high;M91083;x
9002669;Foreign Minister;ムハンメド・ファデルフォマリ;46;LWR;Biased Intellectual;high;M91074;x
9002670;Foreign Minister;ヤヒヤ・ハムデー;47;LWR;Iron Fisted Brute;high;M91021;x
9002671;Minister of Armament;アブデル・ラティーフ・サラー;36;SC;Resource Industrialist;high;M91086;x
9002672;Minister of Armament;モウサ・アル・アラミ;41;SC;laissez-faire capitalist;high;M91043;x
9002673;Minister of Armament;エリエ・モセリ;46;SC;Administrative Genius;high;M91088;x
9002674;Minister of Armament;ヌリ・アス・サイード;36;PA;Infantry Proponent;high;M91003;x
9002675;Minister of Armament;ヤゴウブ・ファラジ;38;PA;laissez-faire capitalist;high;M91090;x
9002676;Minister of Armament;ジャミル・アル・ミドファイ;41;PA;Theoretical Scientist;high;M91047;x
9002677;Minister of Armament;ロバート・H・ブランド;42;PA;Air to Ground Proponent;high;M91092;x
9002678;Minister of Armament;ジャマル・フセイニ;43;PA;Air Superiority Proponent;high;M91093;x
9002679;Minister of Armament;タウフィク・アル・スウェイディ;44;PA;Submarine Proponent;high;M91056;x
9002680;Minister of Armament;アリ・アブン・フセイン;46;PA;Corrupt Kleptocrat;high;M91005;x
9002681;Minister of Armament;アブドゥッラー;46;PA;Military Entrepreneur;high;M91028;x
9002682;Minister of Armament;アミール・アル・ジャヘド;36;FA;Military Entrepreneur;high;M91097;x
9002683;Minister of Armament;ヤヒヤ・アル・ナジフ;37;FA;Submarine Proponent;high;M91098;x
9002684;Minister of Armament;アザム・パシャ;41;FA;Infantry Proponent;high;M91046;x
9002685;Minister of Armament;ファウジ・アル・カウクジ;40;FA;Corrupt Kleptocrat;high;M91014;x
9002686;Minister of Armament;カリド・アル・ダラベー;36;LWR;Theoretical Scientist;high;M91030;x
9002687;Minister of Armament;アンワル・ハティブ;46;LWR;Strategic Air Proponent;high;M91024;x
9002688;Minister of Security;グーラム・アリ・アラナ;40;SC;Compassionate Gentleman;high;M91104;x
9002689;Minister of Security;ラゲブ・ナシャシビ;46;SC;Crime Fighter;high;M91045;x
9002690;Minister of Security;カメル・エレカット;36;PA;Crooked Kleptocrat;high;M91106;x
9002691;Minister of Security;アフマド・アブドゥル・バキ;37;PA;Man of the People;high;M91073;x
9002692;Minister of Security;スレイマン・アル・タジ;39;PA;Prince of Terror;high;M91108;x
9002693;Minister of Security;ロバート・H・ブランド;41;PA;Silent Lawyer;high;M91092;x
9002694;Minister of Security;ジョン・サンダーソン＝ホールデン;44;PA;Crime Fighter;high;M91110;x
9002695;Minister of Security;ヌリ・アス・サイード;46;PA;Efficient Sociopath;high;M91003;x
9002696;Minister of Security;ジャミル・アル・ミドファイ;36;FA;Crooked Kleptocrat;high;M91047;x
9002697;Minister of Security;アリ・ラサク;37;FA;Man of the People;high;M91113;x
9002698;Minister of Security;アフメド・アミール・バディ;40;FA;Efficient Sociopath;high;M91114;x
9002699;Minister of Security;ラシッド・アリ・アル・ガイラーニー;41;FA;Prince of Terror;high;M91011;x
9002700;Minister of Security;ハジ・アミニ・アル・フセイニ;41;FA;Efficient Sociopath;high;M91013;x
9002701;Minister of Security;アンワル・ハティブ;36;LWR;Man of the People;high;M91024;x
9002702;Minister of Security;ヒクメト・スレイマン;41;LWR;Compassionate Gentleman;high;M91054;x
9002703;Head of Military Intelligence;モハンメド・アル・アジル;41;SC;Logistics Specialist;high;M91120;x
9002704;Head of Military Intelligence;タハ・パシャ・アル・ハシミ;46;SC;Dismal Enigma;high;M91044;x
9002705;Head of Military Intelligence;エミール・グーリ;36;PA;Technical Specialist;high;M91122;x
9002706;Head of Military Intelligence;ジャミル・アル・ミドファイ;38;PA;Political Specialist;high;M91047;x
9002707;Head of Military Intelligence;ジョン・バゴット・グラッブ;41;PA;Logistics Specialist;high;M91124;x
9002708;Head of Military Intelligence;ジョン・サンダーソン＝ホールデン;41;PA;Dismal Enigma;high;M91110;x
9002709;Head of Military Intelligence;フランシス・P・ワルタース;44;PA;Industrial Specialist;high;M91126;x
9002710;Head of Military Intelligence;アブドゥッラー;45;PA;Political Specialist;high;M91028;x
9002711;Head of Military Intelligence;ヌリ・アス・サイード;47;PA;Logistics Specialist;high;M91003;x
9002712;Head of Military Intelligence;リファイ・アル・ファデル;36;FA;Political Specialist;high;M91129;x
9002713;Head of Military Intelligence;ラシッド・アリ・アル＝ガイラーニー;40;FA;Dismal Enigma;high;M91011;x
9002714;Head of Military Intelligence;アザム・パシャ;40;FA;Logistics Specialist;high;M91046;x
9002715;Head of Military Intelligence;ファウジ・アル・カウクジ;46;FA;Industrial Specialist;high;M91014;x
9002716;Head of Military Intelligence;タハ・アル・アーマニ;36;LWR;Industrial Specialist;high;M91029;x
9002717;Head of Military Intelligence;アブダラー・モムターズ;40;LWR;Technical Specialist;high;M91026;x
9002718;Head of Military Intelligence;スレイマン・アル・タジ;41;LWR;Political Specialist;high;M91108;x
9002719;Head of Military Intelligence;リファイ・アル・ファデル;46;LWR;Dismal Enigma;high;M91129;x
9002720;Chief of Staff;フレデリク・ピーク;36;SC;School of Fire Support;high;M91008;x
9002721;Chief of Staff;ジョン・バゴット・グラッブ;41;SC;School of Psychology;high;M91124;x
9002722;Chief of Staff;ヌリ・アス＝サイード;37;PA;School of Mass Combat;high;M91003;x
9002723;Chief of Staff;ファウジ・アル・カウクジ;36;FA;School of Fire Support;high;M91014;x
9002724;Chief of Staff;バクル・シドゥキ;36;LWR;School of Defence;high;M91007;x
9002725;Chief of Staff;アルシャド・アル・ウマリ;39;LWR;School of Fire Support;high;M91027;x
9002726;Chief of Army;ジョン・バゴット・グラッブ;46;PA;Decisive Battle Doctrine;high;M91124;x
9002727;Chief of Army;イブン・ファイサル・ガジ1世;36;PA;Guns and Butter Doctrine;high;M91001;x
9002728;Chief of Army;ヌリ・アス・サイード;39;PA;Armoured Spearhead Doctrine;high;M91003;x
9002729;Chief of Army;アミール・アル・イラー;44;PA;Static Defence Doctrine;high;M91035;x
9002730;Chief of Army;イブン・ガジ・ファイサル2世;45;PA;Static Defence Doctrine;high;M91039;x
9002731;Chief of Army;ファウジ・アル・カウクジ;36;FA;Static Defence Doctrine;high;M91014;x
9002732;Chief of Army;アブドゥッラー;41;FA;Elastic Defence Doctrine;high;M91028;x
9002733;Chief of Army;アルシャド・アル・ウマリ;36;LWR;Guns and Butter Doctrine;high;M91027;x
9002734;Chief of Navy;ハマディ・アル・パチャチ;36;PA;Decisive Naval Battle Doctrine;high;M91049;x
9002735;Chief of Navy;ジャミル・アル・ミドファイ;46;PA;Indirect Approach Doctrine;high;M91047;x
9002736;Chief of Navy;アリ・マフムド・アル・シャイク;36;FA;Indirect Approach Doctrine;high;M91019;x
9002737;Chief of Navy;タハ・アル・アーマニ;36;LWR;Decisive Naval Battle Doctrine;high;M91029;x
9002738;Chief of Air Force;アラン・ローリンソン;41;SC;Army Aviation Doctrine;high;M91164;x
9002739;Chief of Air Force;アミール・アル・イラー;36;PA;Air Superiority Doctrine;high;M91035;x
9002740;Chief of Air Force;アブドゥッラー・アル＝テル;40;PA;Naval Aviation Doctrine;high;M91166;x
9002741;Chief of Air Force;ジャミル・アル・ミドファイ;44;PA;Carpet Bombing Doctrine;high;M91047;x
9002742;Chief of Air Force;イブン・ガジ・ファイサル2世;46;PA;Vertical Envelopment Doctrine;high;M91039;x
9002743;Chief of Air Force;ファハミ・サイド;36;FA;Air Superiority Doctrine;high;M91020;x
9002744;Chief of Air Force;カリド・アル・ダラベー;36;LWR;Vertical Envelopment Doctrine;high;M91030;x
9002745;Head of State;ラシッド・アリ・アル＝ガイラーニー;41;FA;Powerhungry Demagogue;high;M91011;x
9002746;Chief of Navy;ラシッド・アリ・アル＝ガイラーニー;46;FA;Power Projection Doctrine;high;M91011;x
9002747;Head of Government;ヒクメト・スレイマン;36;PA;Naive Optimist;high;M91054;x
9002748;Head of Government;ラシッド・アリ・アル・ガイラーニー;40;PA;Smiling Oilman;high;M91011;x
9002749;Head of Government;ジャミル・アル・ミドファイ;41;PA;Smiling Oilman;high;M91047;x
9002750;Head of Government;ヌリ・アス・サイード;41;PA;Ambitious Union Boss;high;M91003;x
9002751;Head of Government;ヌリ・アス・サイード;46;PA;Flamboyant Tough Guy;high;M91003;x
9002752;Head of State;ラシッド・アリ・アル＝ガイラーニー;36;FA;Powerhungry Demagogue;high;M91011;x
9002753;Head of Government;ラシッド・アリ・アル＝ガイラーニー;36;FA;Smiling Oilman;high;M91011;x
9002754;Head of State;ヤヒヤ・ハムデー;36;ST;Barking Buffoon;high;M91021;x
9002755;Head of Government;ヤヒヤ・ハムデー;36;ST;Backroom Backstabber;high;M91021;x
9002756;Head of Government;ムハンマド・アス・サドル;48;PA;Naive Optimist;high;M91179;x
9002757;Head of Government;ムザヒム・アル・バイヤジ;48;SC;Corporate Suit;high;M91180;x
9002758;Head of Government;アリ・ジャワド;49;PA;Backroom Backstabber;high;M91064;x
9002759;Head of Government;タウフィク・アル・スウェイディ;50;PA;Ambitious Union Boss;high;M91056;x
9002760;Head of Government;ヌールッ=ディーン・マフムード;52;PA;Old General;high;M91183;x
9002761;Head of Government;ムスタファ・アル・ウマリ;52;ML;Silent Workhorse;high;M91184;x
9002762;Head of Government;ムハメド・ファーディル・アル=ジャマリ;53;SC;Happy Amateur;high;M91185;x
9002763;Head of Military Intelligence;ヌールッ=ディーン・マフムード;45;PA;Logistics Specialist;high;M91183;x
9002764;Head of State;イブン・ガジ・ファイサル2世;46;SC;Benevolent Gentleman;high;M91039;x
